graph_id,n,h,init,dynamics,beta,step,log_Z
n50_graph1,50,0.1,ground,glauber,0.1,7,34.942571
n50_graph1,50,0.1,ground,glauber,0.1,12,35.009403
n50_graph1,50,0.1,ground,glauber,0.1,20,35.101023
n50_graph1,50,0.1,ground,glauber,0.1,33,35.090315
n50_graph1,50,0.1,ground,glauber,0.1,54,35.014160
n50_graph1,50,0.1,ground,glauber,0.1,90,34.815571
n50_graph1,50,0.1,ground,glauber,0.1,148,34.587287
n50_graph1,50,0.1,ground,glauber,0.1,245,35.251672
n50_graph1,50,0.1,ground,glauber,0.1,404,35.766007
n50_graph1,50,0.1,ground,glauber,0.1,667,35.587101
n50_graph1,50,0.1,ground,glauber,0.1,1101,35.507635
n50_graph1,50,0.1,ground,glauber,0.1,1816,35.445114
n50_graph1,50,0.1,ground,glauber,0.1,2995,35.391636
n50_graph1,50,0.1,ground,glauber,0.1,4939,35.307856
n50_graph1,50,0.1,ground,glauber,0.1,8146,35.210976
n50_graph1,50,0.1,ground,glauber,0.1,13435,35.165495
n50_graph1,50,0.1,ground,glauber,0.1,22158,35.118706
n50_graph1,50,0.1,ground,glauber,0.1,36543,35.093624
n50_graph1,50,0.1,ground,glauber,0.1,60268,35.071985
n50_graph1,50,0.1,ground,glauber,0.1,99395,35.061912
n50_graph1,50,0.1,ground,glauber,0.1,163925,35.060300
n50_graph1,50,0.1,ground,glauber,0.1,270347,35.041287
n50_graph1,50,0.1,ground,glauber,0.1,445860,35.040505
n50_graph1,50,0.1,ground,glauber,0.1,735319,35.043212
n50_graph1,50,0.1,ground,glauber,0.1,1212699,35.039505
n50_graph1,50,0.1,ground,glauber,0.1,2000000,35.038341
n50_graph1,50,0.1,ground,glauber,0.2,1,35.077359
n50_graph1,50,0.1,ground,glauber,0.2,2,34.887441
n50_graph1,50,0.1,ground,glauber,0.2,4,34.894856
n50_graph1,50,0.1,ground,glauber,0.2,7,34.919220
n50_graph1,50,0.1,ground,glauber,0.2,12,34.928330
n50_graph1,50,0.1,ground,glauber,0.2,20,34.841702
n50_graph1,50,0.1,ground,glauber,0.2,33,35.044473
n50_graph1,50,0.1,ground,glauber,0.2,54,35.736660
n50_graph1,50,0.1,ground,glauber,0.2,90,35.523922
n50_graph1,50,0.1,ground,glauber,0.2,148,36.178131
n50_graph1,50,0.1,ground,glauber,0.2,245,36.599909
n50_graph1,50,0.1,ground,glauber,0.2,404,37.062539
n50_graph1,50,0.1,ground,glauber,0.2,667,36.680343
n50_graph1,50,0.1,ground,glauber,0.2,1101,36.491314
n50_graph1,50,0.1,ground,glauber,0.2,1816,36.353594
n50_graph1,50,0.1,ground,glauber,0.2,2995,36.591566
n50_graph1,50,0.1,ground,glauber,0.2,4939,36.549454
n50_graph1,50,0.1,ground,glauber,0.2,8146,36.438601
n50_graph1,50,0.1,ground,glauber,0.2,13435,36.340702
n50_graph1,50,0.1,ground,glauber,0.2,22158,36.224575
n50_graph1,50,0.1,ground,glauber,0.2,36543,36.231712
n50_graph1,50,0.1,ground,glauber,0.2,60268,36.226012
n50_graph1,50,0.1,ground,glauber,0.2,99395,36.182887
n50_graph1,50,0.1,ground,glauber,0.2,163925,36.177826
n50_graph1,50,0.1,ground,glauber,0.2,270347,36.168769
n50_graph1,50,0.1,ground,glauber,0.2,445860,36.171053
n50_graph1,50,0.1,ground,glauber,0.2,735319,36.191724
n50_graph1,50,0.1,ground,glauber,0.2,1212699,36.193665
n50_graph1,50,0.1,ground,glauber,0.2,2000000,36.194983
n50_graph1,50,0.1,ground,glauber,0.3,1,36.157359
n50_graph1,50,0.1,ground,glauber,0.3,2,36.298915
n50_graph1,50,0.1,ground,glauber,0.3,4,36.341179
n50_graph1,50,0.1,ground,glauber,0.3,7,36.305435
n50_graph1,50,0.1,ground,glauber,0.3,12,36.295014
n50_graph1,50,0.1,ground,glauber,0.3,20,36.172254
n50_graph1,50,0.1,ground,glauber,0.3,33,36.329858
n50_graph1,50,0.1,ground,glauber,0.3,54,37.203243
n50_graph1,50,0.1,ground,glauber,0.3,90,36.964176
n50_graph1,50,0.1,ground,glauber,0.3,148,38.187532
n50_graph1,50,0.1,ground,glauber,0.3,245,38.238986
n50_graph1,50,0.1,ground,glauber,0.3,404,38.908214
n50_graph1,50,0.1,ground,glauber,0.3,667,38.855499
n50_graph1,50,0.1,ground,glauber,0.3,1101,38.771247
n50_graph1,50,0.1,ground,glauber,0.3,1816,38.472576
n50_graph1,50,0.1,ground,glauber,0.3,2995,38.602881
n50_graph1,50,0.1,ground,glauber,0.3,4939,38.510374
n50_graph1,50,0.1,ground,glauber,0.3,8146,38.340263
n50_graph1,50,0.1,ground,glauber,0.3,13435,38.303014
n50_graph1,50,0.1,ground,glauber,0.3,22158,38.170229
n50_graph1,50,0.1,ground,glauber,0.3,36543,38.152918
n50_graph1,50,0.1,ground,glauber,0.3,60268,38.171016
n50_graph1,50,0.1,ground,glauber,0.3,99395,38.125297
n50_graph1,50,0.1,ground,glauber,0.3,163925,38.114984
n50_graph1,50,0.1,ground,glauber,0.3,270347,38.109900
n50_graph1,50,0.1,ground,glauber,0.3,445860,38.126189
n50_graph1,50,0.1,ground,glauber,0.3,735319,38.138730
n50_graph1,50,0.1,ground,glauber,0.3,1212699,38.145462
n50_graph1,50,0.1,ground,glauber,0.3,2000000,38.147464
n50_graph1,50,0.1,ground,glauber,0.4,1,37.717359
n50_graph1,50,0.1,ground,glauber,0.4,2,37.772959
n50_graph1,50,0.1,ground,glauber,0.4,4,38.112389
n50_graph1,50,0.1,ground,glauber,0.4,7,38.133346
n50_graph1,50,0.1,ground,glauber,0.4,12,38.216817
n50_graph1,50,0.1,ground,glauber,0.4,20,38.218306
n50_graph1,50,0.1,ground,glauber,0.4,33,38.675963
n50_graph1,50,0.1,ground,glauber,0.4,54,39.848869
n50_graph1,50,0.1,ground,glauber,0.4,90,39.713431
n50_graph1,50,0.1,ground,glauber,0.4,148,41.068864
n50_graph1,50,0.1,ground,glauber,0.4,245,41.010894
n50_graph1,50,0.1,ground,glauber,0.4,404,41.756484
n50_graph1,50,0.1,ground,glauber,0.4,667,41.723653
n50_graph1,50,0.1,ground,glauber,0.4,1101,41.793523
n50_graph1,50,0.1,ground,glauber,0.4,1816,41.474739
n50_graph1,50,0.1,ground,glauber,0.4,2995,41.601394
n50_graph1,50,0.1,ground,glauber,0.4,4939,41.460709
n50_graph1,50,0.1,ground,glauber,0.4,8146,41.273013
n50_graph1,50,0.1,ground,glauber,0.4,13435,41.196447
n50_graph1,50,0.1,ground,glauber,0.4,22158,41.036104
n50_graph1,50,0.1,ground,glauber,0.4,36543,41.145882
n50_graph1,50,0.1,ground,glauber,0.4,60268,41.180251
n50_graph1,50,0.1,ground,glauber,0.4,99395,41.096752
n50_graph1,50,0.1,ground,glauber,0.4,163925,41.022832
n50_graph1,50,0.1,ground,glauber,0.4,270347,41.015867
n50_graph1,50,0.1,ground,glauber,0.4,445860,41.010626
n50_graph1,50,0.1,ground,glauber,0.4,735319,40.997236
n50_graph1,50,0.1,ground,glauber,0.4,1212699,41.002924
n50_graph1,50,0.1,ground,glauber,0.4,2000000,40.993748
n50_graph1,50,0.1,ground,glauber,0.5,1,39.417359
n50_graph1,50,0.1,ground,glauber,0.5,2,39.387004
n50_graph1,50,0.1,ground,glauber,0.5,4,39.640478
n50_graph1,50,0.1,ground,glauber,0.5,7,39.616066
n50_graph1,50,0.1,ground,glauber,0.5,12,39.697454
n50_graph1,50,0.1,ground,glauber,0.5,20,39.619940
n50_graph1,50,0.1,ground,glauber,0.5,33,40.130126
n50_graph1,50,0.1,ground,glauber,0.5,54,41.213139
n50_graph1,50,0.1,ground,glauber,0.5,90,41.275888
n50_graph1,50,0.1,ground,glauber,0.5,148,42.747722
n50_graph1,50,0.1,ground,glauber,0.5,245,43.729785
n50_graph1,50,0.1,ground,glauber,0.5,404,45.430620
n50_graph1,50,0.1,ground,glauber,0.5,667,45.192040
n50_graph1,50,0.1,ground,glauber,0.5,1101,45.192297
n50_graph1,50,0.1,ground,glauber,0.5,1816,45.491774
n50_graph1,50,0.1,ground,glauber,0.5,2995,45.778778
n50_graph1,50,0.1,ground,glauber,0.5,4939,46.187211
n50_graph1,50,0.1,ground,glauber,0.5,8146,45.684340
n50_graph1,50,0.1,ground,glauber,0.5,13435,45.315514
n50_graph1,50,0.1,ground,glauber,0.5,22158,45.138890
n50_graph1,50,0.1,ground,glauber,0.5,36543,45.490434
n50_graph1,50,0.1,ground,glauber,0.5,60268,45.356233
n50_graph1,50,0.1,ground,glauber,0.5,99395,45.156982
n50_graph1,50,0.1,ground,glauber,0.5,163925,45.029537
n50_graph1,50,0.1,ground,glauber,0.5,270347,44.989242
n50_graph1,50,0.1,ground,glauber,0.5,445860,44.963586
n50_graph1,50,0.1,ground,glauber,0.5,735319,44.934902
n50_graph1,50,0.1,ground,glauber,0.5,1212699,44.930578
n50_graph1,50,0.1,ground,glauber,0.5,2000000,44.919917
n50_graph1,50,0.1,ground,glauber,0.6,1,42.877359
n50_graph1,50,0.1,ground,glauber,0.6,2,42.847004
n50_graph1,50,0.1,ground,glauber,0.6,4,43.100478
n50_graph1,50,0.1,ground,glauber,0.6,7,43.076066
n50_graph1,50,0.1,ground,glauber,0.6,12,43.143631
n50_graph1,50,0.1,ground,glauber,0.6,20,43.150177
n50_graph1,50,0.1,ground,glauber,0.6,33,43.977844
n50_graph1,50,0.1,ground,glauber,0.6,54,45.089234
n50_graph1,50,0.1,ground,glauber,0.6,90,45.398622
n50_graph1,50,0.1,ground,glauber,0.6,148,46.773657
n50_graph1,50,0.1,ground,glauber,0.6,245,47.483789
n50_graph1,50,0.1,ground,glauber,0.6,404,48.924261
n50_graph1,50,0.1,ground,glauber,0.6,667,48.842406
n50_graph1,50,0.1,ground,glauber,0.6,1101,48.878263
n50_graph1,50,0.1,ground,glauber,0.6,1816,50.085414
n50_graph1,50,0.1,ground,glauber,0.6,2995,50.504070
n50_graph1,50,0.1,ground,glauber,0.6,4939,50.705237
n50_graph1,50,0.1,ground,glauber,0.6,8146,50.747924
n50_graph1,50,0.1,ground,glauber,0.6,13435,50.322527
n50_graph1,50,0.1,ground,glauber,0.6,22158,50.285548
n50_graph1,50,0.1,ground,glauber,0.6,36543,50.697555
n50_graph1,50,0.1,ground,glauber,0.6,60268,50.703859
n50_graph1,50,0.1,ground,glauber,0.6,99395,50.658312
n50_graph1,50,0.1,ground,glauber,0.6,163925,50.410480
n50_graph1,50,0.1,ground,glauber,0.6,270347,50.341139
n50_graph1,50,0.1,ground,glauber,0.6,445860,50.318295
n50_graph1,50,0.1,ground,glauber,0.6,735319,50.279500
n50_graph1,50,0.1,ground,glauber,0.6,1212699,50.281016
n50_graph1,50,0.1,ground,glauber,0.6,2000000,50.296407
n50_graph1,50,0.1,ground,glauber,0.7,1,48.717359
n50_graph1,50,0.1,ground,glauber,0.7,2,48.687004
n50_graph1,50,0.1,ground,glauber,0.7,4,48.898424
n50_graph1,50,0.1,ground,glauber,0.7,7,48.754410
n50_graph1,50,0.1,ground,glauber,0.7,12,48.693019
n50_graph1,50,0.1,ground,glauber,0.7,20,48.525622
n50_graph1,50,0.1,ground,glauber,0.7,33,49.299327
n50_graph1,50,0.1,ground,glauber,0.7,54,50.314453
n50_graph1,50,0.1,ground,glauber,0.7,90,50.504446
n50_graph1,50,0.1,ground,glauber,0.7,148,52.200999
n50_graph1,50,0.1,ground,glauber,0.7,245,53.017504
n50_graph1,50,0.1,ground,glauber,0.7,404,55.255054
n50_graph1,50,0.1,ground,glauber,0.7,667,56.087826
n50_graph1,50,0.1,ground,glauber,0.7,1101,55.989254
n50_graph1,50,0.1,ground,glauber,0.7,1816,56.897991
n50_graph1,50,0.1,ground,glauber,0.7,2995,56.860716
n50_graph1,50,0.1,ground,glauber,0.7,4939,57.307347
n50_graph1,50,0.1,ground,glauber,0.7,8146,57.313800
n50_graph1,50,0.1,ground,glauber,0.7,13435,57.050878
n50_graph1,50,0.1,ground,glauber,0.7,22158,57.133332
n50_graph1,50,0.1,ground,glauber,0.7,36543,57.512171
n50_graph1,50,0.1,ground,glauber,0.7,60268,57.428583
n50_graph1,50,0.1,ground,glauber,0.7,99395,57.399208
n50_graph1,50,0.1,ground,glauber,0.7,163925,57.186529
n50_graph1,50,0.1,ground,glauber,0.7,270347,57.049480
n50_graph1,50,0.1,ground,glauber,0.7,445860,57.067714
n50_graph1,50,0.1,ground,glauber,0.7,735319,57.042323
n50_graph1,50,0.1,ground,glauber,0.7,1212699,57.025112
n50_graph1,50,0.1,ground,glauber,0.7,2000000,57.040610
n50_graph1,50,0.1,ground,glauber,0.8,1,55.477359
n50_graph1,50,0.1,ground,glauber,0.8,2,55.447004
n50_graph1,50,0.1,ground,glauber,0.8,4,55.658424
n50_graph1,50,0.1,ground,glauber,0.8,7,55.514410
n50_graph1,50,0.1,ground,glauber,0.8,12,55.453019
n50_graph1,50,0.1,ground,glauber,0.8,20,55.285622
n50_graph1,50,0.1,ground,glauber,0.8,33,56.033014
n50_graph1,50,0.1,ground,glauber,0.8,54,57.058455
n50_graph1,50,0.1,ground,glauber,0.8,90,57.105469
n50_graph1,50,0.1,ground,glauber,0.8,148,59.114557
n50_graph1,50,0.1,ground,glauber,0.8,245,59.832348
n50_graph1,50,0.1,ground,glauber,0.8,404,62.434992
n50_graph1,50,0.1,ground,glauber,0.8,667,63.560978
n50_graph1,50,0.1,ground,glauber,0.8,1101,63.551744
n50_graph1,50,0.1,ground,glauber,0.8,1816,64.235589
n50_graph1,50,0.1,ground,glauber,0.8,2995,64.121449
n50_graph1,50,0.1,ground,glauber,0.8,4939,64.323618
n50_graph1,50,0.1,ground,glauber,0.8,8146,64.645513
n50_graph1,50,0.1,ground,glauber,0.8,13435,64.470056
n50_graph1,50,0.1,ground,glauber,0.8,22158,64.588969
n50_graph1,50,0.1,ground,glauber,0.8,36543,64.951154
n50_graph1,50,0.1,ground,glauber,0.8,60268,64.856515
n50_graph1,50,0.1,ground,glauber,0.8,99395,64.846083
n50_graph1,50,0.1,ground,glauber,0.8,163925,64.649457
n50_graph1,50,0.1,ground,glauber,0.8,270347,64.517517
n50_graph1,50,0.1,ground,glauber,0.8,445860,64.523747
n50_graph1,50,0.1,ground,glauber,0.8,735319,64.492701
n50_graph1,50,0.1,ground,glauber,0.8,1212699,64.470425
n50_graph1,50,0.1,ground,glauber,0.8,2000000,64.491284
n50_graph1,50,0.1,ground,glauber,0.9,1,63.477359
n50_graph1,50,0.1,ground,glauber,0.9,2,63.447004
n50_graph1,50,0.1,ground,glauber,0.9,4,63.658424
n50_graph1,50,0.1,ground,glauber,0.9,7,63.514410
n50_graph1,50,0.1,ground,glauber,0.9,12,63.453019
n50_graph1,50,0.1,ground,glauber,0.9,20,63.285622
n50_graph1,50,0.1,ground,glauber,0.9,33,64.033014
n50_graph1,50,0.1,ground,glauber,0.9,54,65.058455
n50_graph1,50,0.1,ground,glauber,0.9,90,65.025333
n50_graph1,50,0.1,ground,glauber,0.9,148,66.929927
n50_graph1,50,0.1,ground,glauber,0.9,245,67.724940
n50_graph1,50,0.1,ground,glauber,0.9,404,70.371243
n50_graph1,50,0.1,ground,glauber,0.9,667,71.439420
n50_graph1,50,0.1,ground,glauber,0.9,1101,71.376105
n50_graph1,50,0.1,ground,glauber,0.9,1816,72.045027
n50_graph1,50,0.1,ground,glauber,0.9,2995,71.899430
n50_graph1,50,0.1,ground,glauber,0.9,4939,72.103455
n50_graph1,50,0.1,ground,glauber,0.9,8146,72.470458
n50_graph1,50,0.1,ground,glauber,0.9,13435,72.250327
n50_graph1,50,0.1,ground,glauber,0.9,22158,72.342709
n50_graph1,50,0.1,ground,glauber,0.9,36543,72.709293
n50_graph1,50,0.1,ground,glauber,0.9,60268,72.599728
n50_graph1,50,0.1,ground,glauber,0.9,99395,72.592721
n50_graph1,50,0.1,ground,glauber,0.9,163925,72.400946
n50_graph1,50,0.1,ground,glauber,0.9,270347,72.268235
n50_graph1,50,0.1,ground,glauber,0.9,445860,72.271470
n50_graph1,50,0.1,ground,glauber,0.9,735319,72.236845
n50_graph1,50,0.1,ground,glauber,0.9,1212699,72.210148
n50_graph1,50,0.1,ground,glauber,0.9,2000000,72.231950
n50_graph1,50,0.1,ground,glauber,1.0,1,71.477359
n50_graph1,50,0.1,ground,glauber,1.0,2,71.447004
n50_graph1,50,0.1,ground,glauber,1.0,4,71.658424
n50_graph1,50,0.1,ground,glauber,1.0,7,71.514410
n50_graph1,50,0.1,ground,glauber,1.0,12,71.453019
n50_graph1,50,0.1,ground,glauber,1.0,20,71.285622
n50_graph1,50,0.1,ground,glauber,1.0,33,72.033014
n50_graph1,50,0.1,ground,glauber,1.0,54,73.058455
n50_graph1,50,0.1,ground,glauber,1.0,90,72.863222
n50_graph1,50,0.1,ground,glauber,1.0,148,74.759652
n50_graph1,50,0.1,ground,glauber,1.0,245,75.625584
n50_graph1,50,0.1,ground,glauber,1.0,404,78.233067
n50_graph1,50,0.1,ground,glauber,1.0,667,79.302712
n50_graph1,50,0.1,ground,glauber,1.0,1101,79.267510
n50_graph1,50,0.1,ground,glauber,1.0,1816,79.970514
n50_graph1,50,0.1,ground,glauber,1.0,2995,79.762975
n50_graph1,50,0.1,ground,glauber,1.0,4939,79.970459
n50_graph1,50,0.1,ground,glauber,1.0,8146,80.361144
n50_graph1,50,0.1,ground,glauber,1.0,13435,80.132498
n50_graph1,50,0.1,ground,glauber,1.0,22158,80.215039
n50_graph1,50,0.1,ground,glauber,1.0,36543,80.593299
n50_graph1,50,0.1,ground,glauber,1.0,60268,80.483741
n50_graph1,50,0.1,ground,glauber,1.0,99395,80.466987
n50_graph1,50,0.1,ground,glauber,1.0,163925,80.281813
n50_graph1,50,0.1,ground,glauber,1.0,270347,80.153032
n50_graph1,50,0.1,ground,glauber,1.0,445860,80.155581
n50_graph1,50,0.1,ground,glauber,1.0,735319,80.119371
n50_graph1,50,0.1,ground,glauber,1.0,1212699,80.087618
n50_graph1,50,0.1,ground,glauber,1.0,2000000,80.108541
n50_graph1,50,0.1,ground,glauber,1.1,1,79.477359
n50_graph1,50,0.1,ground,glauber,1.1,2,79.447004
n50_graph1,50,0.1,ground,glauber,1.1,4,79.658424
n50_graph1,50,0.1,ground,glauber,1.1,7,79.514410
n50_graph1,50,0.1,ground,glauber,1.1,12,79.453019
n50_graph1,50,0.1,ground,glauber,1.1,20,79.285622
n50_graph1,50,0.1,ground,glauber,1.1,33,80.033014
n50_graph1,50,0.1,ground,glauber,1.1,54,81.058455
n50_graph1,50,0.1,ground,glauber,1.1,90,80.737568
n50_graph1,50,0.1,ground,glauber,1.1,148,82.671592
n50_graph1,50,0.1,ground,glauber,1.1,245,83.573322
n50_graph1,50,0.1,ground,glauber,1.1,404,86.201700
n50_graph1,50,0.1,ground,glauber,1.1,667,87.283831
n50_graph1,50,0.1,ground,glauber,1.1,1101,87.240715
n50_graph1,50,0.1,ground,glauber,1.1,1816,87.954355
n50_graph1,50,0.1,ground,glauber,1.1,2995,87.715014
n50_graph1,50,0.1,ground,glauber,1.1,4939,87.936340
n50_graph1,50,0.1,ground,glauber,1.1,8146,88.328603
n50_graph1,50,0.1,ground,glauber,1.1,13435,88.090982
n50_graph1,50,0.1,ground,glauber,1.1,22158,88.162225
n50_graph1,50,0.1,ground,glauber,1.1,36543,88.537148
n50_graph1,50,0.1,ground,glauber,1.1,60268,88.426177
n50_graph1,50,0.1,ground,glauber,1.1,99395,88.416743
n50_graph1,50,0.1,ground,glauber,1.1,163925,88.225029
n50_graph1,50,0.1,ground,glauber,1.1,270347,88.088956
n50_graph1,50,0.1,ground,glauber,1.1,445860,88.094057
n50_graph1,50,0.1,ground,glauber,1.1,735319,88.055654
n50_graph1,50,0.1,ground,glauber,1.1,1212699,88.023349
n50_graph1,50,0.1,ground,glauber,1.1,2000000,88.044795
n50_graph1,50,0.1,ground,glauber,1.2,1,87.477359
n50_graph1,50,0.1,ground,glauber,1.2,2,87.447004
n50_graph1,50,0.1,ground,glauber,1.2,4,87.658424
n50_graph1,50,0.1,ground,glauber,1.2,7,87.514410
n50_graph1,50,0.1,ground,glauber,1.2,12,87.453019
n50_graph1,50,0.1,ground,glauber,1.2,20,87.285622
n50_graph1,50,0.1,ground,glauber,1.2,33,88.033014
n50_graph1,50,0.1,ground,glauber,1.2,54,89.058455
n50_graph1,50,0.1,ground,glauber,1.2,90,88.737568
n50_graph1,50,0.1,ground,glauber,1.2,148,90.671592
n50_graph1,50,0.1,ground,glauber,1.2,245,91.550430
n50_graph1,50,0.1,ground,glauber,1.2,404,94.141601
n50_graph1,50,0.1,ground,glauber,1.2,667,95.247863
n50_graph1,50,0.1,ground,glauber,1.2,1101,95.199593
n50_graph1,50,0.1,ground,glauber,1.2,1816,95.916236
n50_graph1,50,0.1,ground,glauber,1.2,2995,95.692074
n50_graph1,50,0.1,ground,glauber,1.2,4939,95.900628
n50_graph1,50,0.1,ground,glauber,1.2,8146,96.293214
n50_graph1,50,0.1,ground,glauber,1.2,13435,96.061738
n50_graph1,50,0.1,ground,glauber,1.2,22158,96.127393
n50_graph1,50,0.1,ground,glauber,1.2,36543,96.502803
n50_graph1,50,0.1,ground,glauber,1.2,60268,96.393214
n50_graph1,50,0.1,ground,glauber,1.2,99395,96.381427
n50_graph1,50,0.1,ground,glauber,1.2,163925,96.190063
n50_graph1,50,0.1,ground,glauber,1.2,270347,96.053915
n50_graph1,50,0.1,ground,glauber,1.2,445860,96.060493
n50_graph1,50,0.1,ground,glauber,1.2,735319,96.020390
n50_graph1,50,0.1,ground,glauber,1.2,1212699,95.990243
n50_graph1,50,0.1,ground,glauber,1.2,2000000,96.012626
n50_graph1,50,0.1,ground,glauber,1.3,1,95.477359
n50_graph1,50,0.1,ground,glauber,1.3,2,95.447004
n50_graph1,50,0.1,ground,glauber,1.3,4,95.658424
n50_graph1,50,0.1,ground,glauber,1.3,7,95.514410
n50_graph1,50,0.1,ground,glauber,1.3,12,95.453019
n50_graph1,50,0.1,ground,glauber,1.3,20,95.285622
n50_graph1,50,0.1,ground,glauber,1.3,33,96.033014
n50_graph1,50,0.1,ground,glauber,1.3,54,97.058455
n50_graph1,50,0.1,ground,glauber,1.3,90,96.737568
n50_graph1,50,0.1,ground,glauber,1.3,148,98.671592
n50_graph1,50,0.1,ground,glauber,1.3,245,99.550430
n50_graph1,50,0.1,ground,glauber,1.3,404,102.141601
n50_graph1,50,0.1,ground,glauber,1.3,667,103.216908
n50_graph1,50,0.1,ground,glauber,1.3,1101,103.180955
n50_graph1,50,0.1,ground,glauber,1.3,1816,103.888895
n50_graph1,50,0.1,ground,glauber,1.3,2995,103.670239
n50_graph1,50,0.1,ground,glauber,1.3,4939,103.882312
n50_graph1,50,0.1,ground,glauber,1.3,8146,104.270786
n50_graph1,50,0.1,ground,glauber,1.3,13435,104.044972
n50_graph1,50,0.1,ground,glauber,1.3,22158,104.114794
n50_graph1,50,0.1,ground,glauber,1.3,36543,104.485328
n50_graph1,50,0.1,ground,glauber,1.3,60268,104.372996
n50_graph1,50,0.1,ground,glauber,1.3,99395,104.364444
n50_graph1,50,0.1,ground,glauber,1.3,163925,104.173839
n50_graph1,50,0.1,ground,glauber,1.3,270347,104.034845
n50_graph1,50,0.1,ground,glauber,1.3,445860,104.043272
n50_graph1,50,0.1,ground,glauber,1.3,735319,104.004264
n50_graph1,50,0.1,ground,glauber,1.3,1212699,103.973627
n50_graph1,50,0.1,ground,glauber,1.3,2000000,103.996426
n50_graph1,50,0.1,ground,glauber,1.4,1,103.477359
n50_graph1,50,0.1,ground,glauber,1.4,2,103.447004
n50_graph1,50,0.1,ground,glauber,1.4,4,103.658424
n50_graph1,50,0.1,ground,glauber,1.4,7,103.514410
n50_graph1,50,0.1,ground,glauber,1.4,12,103.453019
n50_graph1,50,0.1,ground,glauber,1.4,20,103.285622
n50_graph1,50,0.1,ground,glauber,1.4,33,104.033014
n50_graph1,50,0.1,ground,glauber,1.4,54,105.058455
n50_graph1,50,0.1,ground,glauber,1.4,90,104.737568
n50_graph1,50,0.1,ground,glauber,1.4,148,106.671592
n50_graph1,50,0.1,ground,glauber,1.4,245,107.550430
n50_graph1,50,0.1,ground,glauber,1.4,404,110.141601
n50_graph1,50,0.1,ground,glauber,1.4,667,111.216908
n50_graph1,50,0.1,ground,glauber,1.4,1101,111.180955
n50_graph1,50,0.1,ground,glauber,1.4,1816,111.888895
n50_graph1,50,0.1,ground,glauber,1.4,2995,111.670239
n50_graph1,50,0.1,ground,glauber,1.4,4939,111.882312
n50_graph1,50,0.1,ground,glauber,1.4,8146,112.270729
n50_graph1,50,0.1,ground,glauber,1.4,13435,112.039973
n50_graph1,50,0.1,ground,glauber,1.4,22158,112.111765
n50_graph1,50,0.1,ground,glauber,1.4,36543,112.481794
n50_graph1,50,0.1,ground,glauber,1.4,60268,112.369579
n50_graph1,50,0.1,ground,glauber,1.4,99395,112.358831
n50_graph1,50,0.1,ground,glauber,1.4,163925,112.166507
n50_graph1,50,0.1,ground,glauber,1.4,270347,112.028186
n50_graph1,50,0.1,ground,glauber,1.4,445860,112.035392
n50_graph1,50,0.1,ground,glauber,1.4,735319,111.995415
n50_graph1,50,0.1,ground,glauber,1.4,1212699,111.965454
n50_graph1,50,0.1,ground,glauber,1.4,2000000,111.988497
n50_graph1,50,0.1,ground,glauber,1.5,1,111.477359
n50_graph1,50,0.1,ground,glauber,1.5,2,111.447004
n50_graph1,50,0.1,ground,glauber,1.5,4,111.658424
n50_graph1,50,0.1,ground,glauber,1.5,7,111.514410
n50_graph1,50,0.1,ground,glauber,1.5,12,111.453019
n50_graph1,50,0.1,ground,glauber,1.5,20,111.285622
n50_graph1,50,0.1,ground,glauber,1.5,33,112.033014
n50_graph1,50,0.1,ground,glauber,1.5,54,113.058455
n50_graph1,50,0.1,ground,glauber,1.5,90,112.737568
n50_graph1,50,0.1,ground,glauber,1.5,148,114.671592
n50_graph1,50,0.1,ground,glauber,1.5,245,115.550430
n50_graph1,50,0.1,ground,glauber,1.5,404,118.141601
n50_graph1,50,0.1,ground,glauber,1.5,667,119.216908
n50_graph1,50,0.1,ground,glauber,1.5,1101,119.179695
n50_graph1,50,0.1,ground,glauber,1.5,1816,119.877637
n50_graph1,50,0.1,ground,glauber,1.5,2995,119.663427
n50_graph1,50,0.1,ground,glauber,1.5,4939,119.878187
n50_graph1,50,0.1,ground,glauber,1.5,8146,120.268230
n50_graph1,50,0.1,ground,glauber,1.5,13435,120.038459
n50_graph1,50,0.1,ground,glauber,1.5,22158,120.106212
n50_graph1,50,0.1,ground,glauber,1.5,36543,120.474969
n50_graph1,50,0.1,ground,glauber,1.5,60268,120.364190
n50_graph1,50,0.1,ground,glauber,1.5,99395,120.354653
n50_graph1,50,0.1,ground,glauber,1.5,163925,120.162632
n50_graph1,50,0.1,ground,glauber,1.5,270347,120.024007
n50_graph1,50,0.1,ground,glauber,1.5,445860,120.032207
n50_graph1,50,0.1,ground,glauber,1.5,735319,119.991972
n50_graph1,50,0.1,ground,glauber,1.5,1212699,119.961567
n50_graph1,50,0.1,ground,glauber,1.5,2000000,119.984666
n50_graph1,50,0.1,ground,glauber,1.6,1,119.477359
n50_graph1,50,0.1,ground,glauber,1.6,2,119.447004
n50_graph1,50,0.1,ground,glauber,1.6,4,119.658424
n50_graph1,50,0.1,ground,glauber,1.6,7,119.514410
n50_graph1,50,0.1,ground,glauber,1.6,12,119.453019
n50_graph1,50,0.1,ground,glauber,1.6,20,119.285622
n50_graph1,50,0.1,ground,glauber,1.6,33,120.033014
n50_graph1,50,0.1,ground,glauber,1.6,54,121.058455
n50_graph1,50,0.1,ground,glauber,1.6,90,120.737568
n50_graph1,50,0.1,ground,glauber,1.6,148,122.671592
