graph_id,n,h,h_eff,beta,method,m,log_Z,log_Z_exact,rel_err,error_bound,runtime_s
n50_graph1,50,1.0,1.0,1.8,insects,4,225.000028,nan,nan,1.565781e-07,0.0321
n50_graph1,50,1.0,1.0,1.8,insects,6,225.000028,nan,nan,8.349927e-11,0.5909
n50_graph1,50,1.0,1.0,2.5,insects,2,312.500000,nan,nan,5.132958e-06,0.0067
n50_graph1,50,1.0,1.0,2.5,insects,4,312.500000,nan,nan,1.398215e-10,0.0317
n50_graph1,50,1.0,1.0,2.5,insects,6,312.500000,nan,nan,4.534206e-15,0.5904
n50_graph1,50,1.0,1.0,5.0,insects,2,625.000000,nan,nan,1.559675e-12,0.0067
n50_graph1,50,1.0,1.0,5.0,insects,4,625.000000,nan,nan,1.928837e-21,0.0306
n50_graph1,50,1.0,1.0,5.0,insects,6,625.000000,nan,nan,2.839736e-30,0.5797
n60_graph0,60,0.0,0.016666666666666666,0.1,insects,2,46.186873,nan,nan,5.950205e+03,0.0150
n60_graph0,60,0.0,0.016666666666666666,0.1,insects,4,40.536954,nan,nan,3.546401e+03,0.0559
n60_graph0,60,0.0,0.016666666666666666,0.1,insects,6,42.799464,nan,nan,2.516312e+03,0.8231
n60_graph0,60,0.0,0.016666666666666666,0.2,insects,2,43.339626,nan,nan,2.950409e+03,0.0104
n60_graph0,60,0.0,0.016666666666666666,0.2,insects,4,44.796274,nan,nan,1.746799e+03,0.0425
n60_graph0,60,0.0,0.016666666666666666,0.2,insects,6,42.965944,nan,nan,1.231188e+03,0.8225
n60_graph0,60,0.0,0.016666666666666666,0.3,insects,2,41.908273,nan,nan,1.950612e+03,0.0088
n60_graph0,60,0.0,0.016666666666666666,0.3,insects,4,45.785394,nan,nan,1.147192e+03,0.0392
n60_graph0,60,0.0,0.016666666666666666,0.3,insects,6,46.417454,nan,nan,8.031973e+02,0.7987
n60_graph0,60,0.0,0.016666666666666666,0.5,insects,2,49.744517,nan,nan,1.151014e+03,0.0093
n60_graph0,60,0.0,0.016666666666666666,0.5,insects,4,51.013440,nan,nan,6.679676e+02,0.0402
n60_graph0,60,0.0,0.016666666666666666,0.5,insects,6,51.660413,nan,nan,4.614779e+02,0.8319
n60_graph0,60,0.0,0.016666666666666666,0.8,insects,2,73.414860,nan,nan,7.016095e+02,0.0118
n60_graph0,60,0.0,0.016666666666666666,0.8,insects,4,73.498796,nan,nan,3.991024e+02,0.0506
n60_graph0,60,0.0,0.016666666666666666,0.8,insects,6,73.530413,nan,nan,2.702675e+02,0.8220
n60_graph0,60,0.0,0.016666666666666666,1.0,insects,2,91.171404,nan,nan,5.520011e+02,0.0088
n60_graph0,60,0.0,0.016666666666666666,1.0,insects,4,91.184189,nan,nan,3.098405e+02,0.0395
n60_graph0,60,0.0,0.016666666666666666,1.0,insects,6,91.188957,nan,nan,2.070414e+02,0.8329
n60_graph0,60,0.0,0.016666666666666666,1.3,insects,2,118.326035,nan,nan,4.141192e+02,0.0088
n60_graph0,60,0.0,0.016666666666666666,1.3,insects,4,118.326947,nan,nan,2.278441e+02,0.0408
n60_graph0,60,0.0,0.016666666666666666,1.3,insects,6,118.327416,nan,nan,1.492351e+02,0.8573
n60_graph0,60,0.0,0.016666666666666666,1.8,insects,2,163.801197,nan,nan,2.868596e+02,0.0152
n60_graph0,60,0.0,0.016666666666666666,1.8,insects,4,163.801219,nan,nan,1.526530e+02,0.0502
n60_graph0,60,0.0,0.016666666666666666,1.8,insects,6,163.801236,nan,nan,9.670790e+01,0.8062
n60_graph0,60,0.0,0.016666666666666666,2.5,insects,2,227.500017,nan,nan,1.948084e+02,0.0086
n60_graph0,60,0.0,0.016666666666666666,2.5,insects,4,227.500017,nan,nan,9.894102e+01,0.0394
n60_graph0,60,0.0,0.016666666666666666,2.5,insects,6,227.500017,nan,nan,5.982269e+01,0.8228
n60_graph0,60,0.0,0.016666666666666666,5.0,insects,2,455.000000,nan,nan,7.901739e+01,0.0118
n60_graph0,60,0.0,0.016666666666666666,5.0,insects,4,455.000000,nan,nan,3.397106e+01,0.0503
n60_graph0,60,0.0,0.016666666666666666,5.0,insects,6,455.000000,nan,nan,1.738666e+01,0.8255
n60_graph0,60,0.1,0.1,0.1,insects,2,46.004507,nan,nan,9.512136e+02,0.0090
n60_graph0,60,0.1,0.1,0.1,insects,4,40.654980,nan,nan,5.483496e+02,0.0414
n60_graph0,60,0.1,0.1,0.1,insects,6,42.722380,nan,nan,3.763203e+02,0.8089
n60_graph0,60,0.1,0.1,0.2,insects,2,43.287524,nan,nan,4.523885e+02,0.0088
n60_graph0,60,0.1,0.1,0.2,insects,4,44.619225,nan,nan,2.505644e+02,0.0409
n60_graph0,60,0.1,0.1,0.2,insects,6,43.090312,nan,nan,1.652143e+02,0.8272
n60_graph0,60,0.1,0.1,0.3,insects,2,42.473646,nan,nan,2.868596e+02,0.0088
n60_graph0,60,0.1,0.1,0.3,insects,4,45.755378,nan,nan,1.526530e+02,0.0396
n60_graph0,60,0.1,0.1,0.3,insects,6,46.244384,nan,nan,9.670790e+01,0.8802
n60_graph0,60,0.1,0.1,0.5,insects,2,51.809022,nan,nan,1.556953e+02,0.0091
n60_graph0,60,0.1,0.1,0.5,insects,4,52.765601,nan,nan,7.648351e+01,0.0396
n60_graph0,60,0.1,0.1,0.5,insects,6,53.177653,nan,nan,4.472814e+01,0.8014
n60_graph0,60,0.1,0.1,0.8,insects,2,77.323462,nan,nan,8.370070e+01,0.0093
n60_graph0,60,0.1,0.1,0.8,insects,4,77.377374,nan,nan,3.646751e+01,0.0419
n60_graph0,60,0.1,0.1,0.8,insects,6,77.392863,nan,nan,1.891489e+01,0.8133
n60_graph0,60,0.1,0.1,1.0,insects,2,96.141510,nan,nan,6.055210e+01,0.0093
n60_graph0,60,0.1,0.1,1.0,insects,4,96.148922,nan,nan,2.435357e+01,0.0421
n60_graph0,60,0.1,0.1,1.0,insects,6,96.150895,nan,nan,1.166049e+01,0.8145
n60_graph0,60,0.1,0.1,1.3,insects,2,124.820572,nan,nan,4.004448e+01,0.0096
n60_graph0,60,0.1,0.1,1.3,insects,4,124.821027,nan,nan,1.428436e+01,0.0407
n60_graph0,60,0.1,0.1,1.3,insects,6,124.821179,nan,nan,6.065961e+00,0.8216
n60_graph0,60,0.1,0.1,1.8,insects,2,172.800878,nan,nan,2.246569e+01,0.0091
n60_graph0,60,0.1,0.1,1.8,insects,4,172.800887,nan,nan,6.561136e+00,0.0409
n60_graph0,60,0.1,0.1,1.8,insects,6,172.800891,nan,nan,2.281177e+00,0.8037
n60_graph0,60,0.1,0.1,2.5,insects,2,240.000011,nan,nan,1.134168e+01,0.0131
n60_graph0,60,0.1,0.1,2.5,insects,4,240.000011,nan,nan,2.503422e+00,0.0440
n60_graph0,60,0.1,0.1,2.5,insects,6,240.000011,nan,nan,6.578269e-01,0.8146
n60_graph0,60,0.1,0.1,5.0,insects,2,480.000000,nan,nan,1.575240e+00,0.0095
n60_graph0,60,0.1,0.1,5.0,insects,4,480.000000,nan,nan,1.279113e-01,0.0404
n60_graph0,60,0.1,0.1,5.0,insects,6,480.000000,nan,nan,1.236494e-02,0.8161
n60_graph0,60,0.2,0.2,0.1,insects,2,45.803531,nan,nan,4.523885e+02,0.0092
n60_graph0,60,0.2,0.2,0.1,insects,4,40.793100,nan,nan,2.505644e+02,0.0396
n60_graph0,60,0.2,0.2,0.1,insects,6,42.648613,nan,nan,1.652143e+02,0.8282
n60_graph0,60,0.2,0.2,0.2,insects,2,43.289707,nan,nan,2.046281e+02,0.0099
n60_graph0,60,0.2,0.2,0.2,insects,4,44.484846,nan,nan,1.046235e+02,0.0404
n60_graph0,60,0.2,0.2,0.2,insects,6,43.252426,nan,nan,6.368165e+01,0.8051
n60_graph0,60,0.2,0.2,0.3,insects,2,43.239700,nan,nan,1.233957e+02,0.0096
n60_graph0,60,0.2,0.2,0.3,insects,4,45.928332,nan,nan,5.823988e+01,0.0416
n60_graph0,60,0.2,0.2,0.3,insects,6,46.287868,nan,nan,3.272365e+01,0.8135
n60_graph0,60,0.2,0.2,0.5,insects,2,54.351306,nan,nan,6.055210e+01,0.0094
n60_graph0,60,0.2,0.2,0.5,insects,4,55.034275,nan,nan,2.435357e+01,0.0403
n60_graph0,60,0.2,0.2,0.5,insects,6,55.274593,nan,nan,1.166049e+01,0.8328
n60_graph0,60,0.2,0.2,0.8,insects,2,82.033127,nan,nan,2.796360e+01,0.0089
n60_graph0,60,0.2,0.2,0.8,insects,4,82.064978,nan,nan,8.846995e+00,0.0406
n60_graph0,60,0.2,0.2,0.8,insects,6,82.071591,nan,nan,3.332110e+00,0.8052
n60_graph0,60,0.2,0.2,1.0,insects,2,102.112928,nan,nan,1.827192e+01,0.0088
n60_graph0,60,0.2,0.2,1.0,insects,4,102.116809,nan,nan,4.926060e+00,0.0426
n60_graph0,60,0.2,0.2,1.0,insects,6,102.117498,nan,nan,1.581015e+00,0.8287
n60_graph0,60,0.2,0.2,1.3,insects,2,132.615577,nan,nan,1.036482e+01,0.0092
n60_graph0,60,0.2,0.2,1.3,insects,4,132.615776,nan,nan,2.198096e+00,0.0418
n60_graph0,60,0.2,0.2,1.3,insects,6,132.615816,nan,nan,5.549482e-01,0.8192
n60_graph0,60,0.2,0.2,1.8,insects,2,183.600608,nan,nan,4.493936e+00,0.0090
n60_graph0,60,0.2,0.2,1.8,insects,4,183.600611,nan,nan,6.388429e-01,0.0411
n60_graph0,60,0.2,0.2,1.8,insects,6,183.600611,nan,nan,1.081140e-01,0.8202
n60_graph0,60,0.2,0.2,2.5,insects,2,255.000007,nan,nan,1.575240e+00,0.0092
n60_graph0,60,0.2,0.2,2.5,insects,4,255.000007,nan,nan,1.279113e-01,0.0406
n60_graph0,60,0.2,0.2,2.5,insects,6,255.000007,nan,nan,1.236494e-02,0.8205
n60_graph0,60,0.2,0.2,5.0,insects,2,510.000000,nan,nan,5.733441e-02,0.0091
n60_graph0,60,0.2,0.2,5.0,insects,4,510.000000,nan,nan,6.300698e-04,0.0425
n60_graph0,60,0.2,0.2,5.0,insects,6,510.000000,nan,nan,8.242951e-06,0.8261
n60_graph0,60,0.5,0.5,0.1,insects,2,45.312632,nan,nan,1.556953e+02,0.0091
n60_graph0,60,0.5,0.5,0.1,insects,4,41.193939,nan,nan,7.648351e+01,0.0414
n60_graph0,60,0.5,0.5,0.1,insects,6,42.536187,nan,nan,4.472814e+01,0.8329
n60_graph0,60,0.5,0.5,0.2,insects,2,43.678786,nan,nan,6.055210e+01,0.0092
n60_graph0,60,0.5,0.5,0.2,insects,4,44.539720,nan,nan,2.435357e+01,0.0417
n60_graph0,60,0.5,0.5,0.2,insects,6,43.892776,nan,nan,1.166049e+01,0.8520
n60_graph0,60,0.5,0.5,0.3,insects,2,46.028753,nan,nan,3.137332e+01,0.0093
n60_graph0,60,0.5,0.5,0.3,insects,4,47.514046,nan,nan,1.033083e+01,0.0397
n60_graph0,60,0.5,0.5,0.3,insects,6,47.657267,nan,nan,4.049770e+00,0.8363
n60_graph0,60,0.5,0.5,0.5,insects,2,62.308832,nan,nan,1.134168e+01,0.0101
n60_graph0,60,0.5,0.5,0.5,insects,4,62.560774,nan,nan,2.503422e+00,0.0471
n60_graph0,60,0.5,0.5,0.5,insects,6,62.609116,nan,nan,6.578269e-01,0.8345
n60_graph0,60,0.5,0.5,0.8,insects,2,96.250423,nan,nan,3.294815e+00,0.0086
n60_graph0,60,0.5,0.5,0.8,insects,4,96.257184,nan,nan,3.991270e-01,0.0392
n60_graph0,60,0.5,0.5,0.8,insects,6,96.257714,nan,nan,5.755882e-02,0.8440
n60_graph0,60,0.5,0.5,1.0,insects,2,120.058699,nan,nan,1.575240e+00,0.0091
n60_graph0,60,0.5,0.5,1.0,insects,4,120.059277,nan,nan,1.279113e-01,0.0422
n60_graph0,60,0.5,0.5,1.0,insects,6,120.059308,nan,nan,1.236494e-02,0.8461
n60_graph0,60,0.5,0.5,1.3,insects,2,156.006902,nan,nan,5.565030e-01,0.0089
n60_graph0,60,0.5,0.5,1.3,insects,4,156.006919,nan,nan,2.480008e-02,0.0403
n60_graph0,60,0.5,0.5,1.3,insects,6,156.006920,nan,nan,1.315708e-03,0.8399
n60_graph0,60,0.5,0.5,1.8,insects,2,216.000204,nan,nan,1.082203e-01,0.0092
n60_graph0,60,0.5,0.5,1.8,insects,4,216.000204,nan,nan,1.774189e-03,0.0428
n60_graph0,60,0.5,0.5,1.8,insects,6,216.000204,nan,nan,3.462675e-05,0.8360
n60_graph0,60,0.5,0.5,2.5,insects,2,300.000002,nan,nan,1.205088e-02,0.0093
n60_graph0,60,0.5,0.5,2.5,insects,4,300.000002,nan,nan,4.871893e-05,0.0429
n60_graph0,60,0.5,0.5,2.5,insects,6,300.000002,nan,nan,2.344754e-07,0.8306
n60_graph0,60,0.5,0.5,5.0,insects,2,600.000000,nan,nan,6.159549e-06,0.0087
n60_graph0,60,0.5,0.5,5.0,insects,4,600.000000,nan,nan,1.677859e-10,0.0401
n60_graph0,60,0.5,0.5,5.0,insects,6,600.000000,nan,nan,5.441047e-15,0.8424
n60_graph0,60,1.0,1.0,0.1,insects,2,44.839635,nan,nan,6.055210e+01,0.0092
n60_graph0,60,1.0,1.0,0.1,insects,4,41.864099,nan,nan,2.435357e+01,0.0411
n60_graph0,60,1.0,1.0,0.1,insects,6,42.648017,nan,nan,1.166049e+01,0.8460
n60_graph0,60,1.0,1.0,0.2,insects,2,45.386942,nan,nan,1.827192e+01,0.0091
n60_graph0,60,1.0,1.0,0.2,insects,4,45.880590,nan,nan,4.926060e+00,0.0426
n60_graph0,60,1.0,1.0,0.2,insects,6,45.657981,nan,nan,1.581015e+00,0.8408
n60_graph0,60,1.0,1.0,0.3,insects,2,51.914643,nan,nan,7.327267e+00,0.0092
n60_graph0,60,1.0,1.0,0.3,insects,4,52.474970,nan,nan,1.324158e+00,0.0428
n60_graph0,60,1.0,1.0,0.3,insects,6,52.506060,nan,nan,2.848777e-01,0.8419
n60_graph0,60,1.0,1.0,0.5,insects,2,76.281771,nan,nan,1.575240e+00,0.0120
n60_graph0,60,1.0,1.0,0.5,insects,4,76.331529,nan,nan,1.279113e-01,0.0441
n60_graph0,60,1.0,1.0,0.5,insects,6,76.335010,nan,nan,1.236494e-02,0.8387
n60_graph0,60,1.0,1.0,0.8,insects,2,120.105458,nan,nan,2.062326e-01,0.0095
n60_graph0,60,1.0,1.0,0.8,insects,4,120.106007,nan,nan,5.043897e-03,0.0432
n60_graph0,60,1.0,1.0,0.8,insects,6,120.106016,nan,nan,1.468574e-04,0.8400
n60_graph0,60,1.0,1.0,1.0,insects,2,150.020667,nan,nan,5.733441e-02,0.0089
n60_graph0,60,1.0,1.0,1.0,insects,4,150.020694,nan,nan,6.300698e-04,0.0398
n60_graph0,60,1.0,1.0,1.0,insects,6,150.020694,nan,nan,8.242951e-06,0.8378
n60_graph0,60,1.0,1.0,1.3,insects,2,195.001841,nan,nan,8.852183e-03,0.0090
n60_graph0,60,1.0,1.0,1.3,insects,4,195.001841,nan,nan,2.930018e-05,0.0422
n60_graph0,60,1.0,1.0,1.3,insects,6,195.001841,nan,nan,1.154545e-07,0.8309
n60_graph0,60,1.0,1.0,1.8,insects,2,270.000033,nan,nan,4.194510e-04,0.0095
n60_graph0,60,1.0,1.0,1.8,insects,4,270.000033,nan,nan,1.878937e-07,0.0435
n60_graph0,60,1.0,1.0,1.8,insects,6,270.000033,nan,nan,1.001991e-10,0.8567
n60_graph0,60,1.0,1.0,2.5,insects,2,375.000000,nan,nan,6.159549e-06,0.0094
n60_graph0,60,1.0,1.0,2.5,insects,4,375.000000,nan,nan,1.677859e-10,0.0419
n60_graph0,60,1.0,1.0,2.5,insects,6,375.000000,nan,nan,5.441047e-15,0.8498
n60_graph0,60,1.0,1.0,5.0,insects,2,750.000000,nan,nan,1.871610e-12,0.0096
n60_graph0,60,1.0,1.0,5.0,insects,4,750.000000,nan,nan,2.314605e-21,0.0435
n60_graph0,60,1.0,1.0,5.0,insects,6,750.000000,nan,nan,3.407683e-30,0.8432
n60_graph1,60,0.0,0.016666666666666666,0.1,insects,2,46.186873,nan,nan,5.950205e+03,0.0096
n60_graph1,60,0.0,0.016666666666666666,0.1,insects,4,40.531717,nan,nan,3.546401e+03,0.0413
n60_graph1,60,0.0,0.016666666666666666,0.1,insects,6,42.777113,nan,nan,2.516312e+03,0.8361
n60_graph1,60,0.0,0.016666666666666666,0.2,insects,2,43.339626,nan,nan,2.950409e+03,0.0095
n60_graph1,60,0.0,0.016666666666666666,0.2,insects,4,44.778198,nan,nan,1.746799e+03,0.0431
n60_graph1,60,0.0,0.016666666666666666,0.2,insects,6,42.964426,nan,nan,1.231188e+03,0.8307
n60_graph1,60,0.0,0.016666666666666666,0.3,insects,2,41.908273,nan,nan,1.950612e+03,0.0095
n60_graph1,60,0.0,0.016666666666666666,0.3,insects,4,45.764609,nan,nan,1.147192e+03,0.0435
n60_graph1,60,0.0,0.016666666666666666,0.3,insects,6,46.396223,nan,nan,8.031973e+02,0.8479
n60_graph1,60,0.0,0.016666666666666666,0.5,insects,2,49.744517,nan,nan,1.151014e+03,0.0089
n60_graph1,60,0.0,0.016666666666666666,0.5,insects,4,51.003862,nan,nan,6.679676e+02,0.0427
n60_graph1,60,0.0,0.016666666666666666,0.5,insects,6,51.616518,nan,nan,4.614779e+02,0.8419
n60_graph1,60,0.0,0.016666666666666666,0.8,insects,2,73.414860,nan,nan,7.016095e+02,0.0122
n60_graph1,60,0.0,0.016666666666666666,0.8,insects,4,73.497531,nan,nan,3.991024e+02,0.0446
n60_graph1,60,0.0,0.016666666666666666,0.8,insects,6,73.519457,nan,nan,2.702675e+02,0.8322
n60_graph1,60,0.0,0.016666666666666666,1.0,insects,2,91.171404,nan,nan,5.520011e+02,0.0093
n60_graph1,60,0.0,0.016666666666666666,1.0,insects,4,91.183916,nan,nan,3.098405e+02,0.0423
n60_graph1,60,0.0,0.016666666666666666,1.0,insects,6,91.185840,nan,nan,2.070414e+02,0.8424
n60_graph1,60,0.0,0.016666666666666666,1.3,insects,2,118.326035,nan,nan,4.141192e+02,0.0090
n60_graph1,60,0.0,0.016666666666666666,1.3,insects,4,118.326922,nan,nan,2.278441e+02,0.0426
n60_graph1,60,0.0,0.016666666666666666,1.3,insects,6,118.326980,nan,nan,1.492351e+02,0.8458
n60_graph1,60,0.0,0.016666666666666666,1.8,insects,2,163.801197,nan,nan,2.868596e+02,0.0086
n60_graph1,60,0.0,0.016666666666666666,1.8,insects,4,163.801219,nan,nan,1.526530e+02,0.0401
n60_graph1,60,0.0,0.016666666666666666,1.8,insects,6,163.801219,nan,nan,9.670790e+01,0.8519
n60_graph1,60,0.0,0.016666666666666666,2.5,insects,2,227.500017,nan,nan,1.948084e+02,0.0088
n60_graph1,60,0.0,0.016666666666666666,2.5,insects,4,227.500017,nan,nan,9.894102e+01,0.0415
n60_graph1,60,0.0,0.016666666666666666,2.5,insects,6,227.500017,nan,nan,5.982269e+01,0.8346
n60_graph1,60,0.0,0.016666666666666666,5.0,insects,2,455.000000,nan,nan,7.901739e+01,0.0091
n60_graph1,60,0.0,0.016666666666666666,5.0,insects,4,455.000000,nan,nan,3.397106e+01,0.0421
n60_graph1,60,0.0,0.016666666666666666,5.0,insects,6,455.000000,nan,nan,1.738666e+01,0.8524
n60_graph1,60,0.1,0.1,0.1,insects,2,46.004507,nan,nan,9.512136e+02,0.0090
n60_graph1,60,0.1,0.1,0.1,insects,4,40.650080,nan,nan,5.483496e+02,0.0429
n60_graph1,60,0.1,0.1,0.1,insects,6,42.702312,nan,nan,3.763203e+02,0.8460
n60_graph1,60,0.1,0.1,0.2,insects,2,43.287524,nan,nan,4.523885e+02,0.0091
n60_graph1,60,0.1,0.1,0.2,insects,4,44.603405,nan,nan,2.505644e+02,0.0414
n60_graph1,60,0.1,0.1,0.2,insects,6,43.088840,nan,nan,1.652143e+02,0.8217
n60_graph1,60,0.1,0.1,0.3,insects,2,42.473646,nan,nan,2.868596e+02,0.0093
n60_graph1,60,0.1,0.1,0.3,insects,4,45.738360,nan,nan,1.526530e+02,0.0442
n60_graph1,60,0.1,0.1,0.3,insects,6,46.227074,nan,nan,9.670790e+01,0.8578
n60_graph1,60,0.1,0.1,0.5,insects,2,51.809022,nan,nan,1.556953e+02,0.0092
n60_graph1,60,0.1,0.1,0.5,insects,4,52.758739,nan,nan,7.648351e+01,0.0432
n60_graph1,60,0.1,0.1,0.5,insects,6,53.149007,nan,nan,4.472814e+01,0.8406
n60_graph1,60,0.1,0.1,0.8,insects,2,77.323462,nan,nan,8.370070e+01,0.0086
n60_graph1,60,0.1,0.1,0.8,insects,4,77.376632,nan,nan,3.646751e+01,0.0400
n60_graph1,60,0.1,0.1,0.8,insects,6,77.387397,nan,nan,1.891489e+01,0.8572
n60_graph1,60,0.1,0.1,1.0,insects,2,96.141510,nan,nan,6.055210e+01,0.0087
n60_graph1,60,0.1,0.1,1.0,insects,4,96.148782,nan,nan,2.435357e+01,0.0426
n60_graph1,60,0.1,0.1,1.0,insects,6,96.149582,nan,nan,1.166049e+01,0.8487
n60_graph1,60,0.1,0.1,1.3,insects,2,124.820572,nan,nan,4.004448e+01,0.0096
n60_graph1,60,0.1,0.1,1.3,insects,4,124.821017,nan,nan,1.428436e+01,0.0432
n60_graph1,60,0.1,0.1,1.3,insects,6,124.821036,nan,nan,6.065961e+00,0.8676
n60_graph1,60,0.1,0.1,1.8,insects,2,172.800878,nan,nan,2.246569e+01,0.0097
n60_graph1,60,0.1,0.1,1.8,insects,4,172.800887,nan,nan,6.561136e+00,0.0437
n60_graph1,60,0.1,0.1,1.8,insects,6,172.800887,nan,nan,2.281177e+00,0.8917
n60_graph1,60,0.1,0.1,2.5,insects,2,240.000011,nan,nan,1.134168e+01,0.0097
n60_graph1,60,0.1,0.1,2.5,insects,4,240.000011,nan,nan,2.503422e+00,0.0425
n60_graph1,60,0.1,0.1,2.5,insects,6,240.000011,nan,nan,6.578269e-01,0.8436
n60_graph1,60,0.1,0.1,5.0,insects,2,480.000000,nan,nan,1.575240e+00,0.0099
n60_graph1,60,0.1,0.1,5.0,insects,4,480.000000,nan,nan,1.279113e-01,0.0439
n60_graph1,60,0.1,0.1,5.0,insects,6,480.000000,nan,nan,1.236494e-02,0.8475
n60_graph1,60,0.2,0.2,0.1,insects,2,45.803531,nan,nan,4.523885e+02,0.0090
n60_graph1,60,0.2,0.2,0.1,insects,4,40.788577,nan,nan,2.505644e+02,0.0394
n60_graph1,60,0.2,0.2,0.1,insects,6,42.630980,nan,nan,1.652143e+02,0.8611
n60_graph1,60,0.2,0.2,0.2,insects,2,43.289707,nan,nan,2.046281e+02,0.0097
n60_graph1,60,0.2,0.2,0.2,insects,4,44.471365,nan,nan,1.046235e+02,0.0436
n60_graph1,60,0.2,0.2,0.2,insects,6,43.251007,nan,nan,6.368165e+01,0.8594
n60_graph1,60,0.2,0.2,0.3,insects,2,43.239700,nan,nan,1.233957e+02,0.0092
n60_graph1,60,0.2,0.2,0.3,insects,4,45.914946,nan,nan,5.823988e+01,0.0397
n60_graph1,60,0.2,0.2,0.3,insects,6,46.274312,nan,nan,3.272365e+01,0.8445
n60_graph1,60,0.2,0.2,0.5,insects,2,54.351306,nan,nan,6.055210e+01,0.0121
n60_graph1,60,0.2,0.2,0.5,insects,4,55.029675,nan,nan,2.435357e+01,0.0460
n60_graph1,60,0.2,0.2,0.5,insects,6,55.257338,nan,nan,1.166049e+01,0.8664
n60_graph1,60,0.2,0.2,0.8,insects,2,82.033127,nan,nan,2.796360e+01,0.0093
n60_graph1,60,0.2,0.2,0.8,insects,4,82.064587,nan,nan,8.846995e+00,0.0430
n60_graph1,60,0.2,0.2,0.8,insects,6,82.069194,nan,nan,3.332110e+00,0.8541
n60_graph1,60,0.2,0.2,1.0,insects,2,102.112928,nan,nan,1.827192e+01,0.0092
n60_graph1,60,0.2,0.2,1.0,insects,4,102.116746,nan,nan,4.926060e+00,0.0432
n60_graph1,60,0.2,0.2,1.0,insects,6,102.117027,nan,nan,1.581015e+00,0.9060
n60_graph1,60,0.2,0.2,1.3,insects,2,132.615577,nan,nan,1.036482e+01,0.0086
n60_graph1,60,0.2,0.2,1.3,insects,4,132.615773,nan,nan,2.198096e+00,0.0410
n60_graph1,60,0.2,0.2,1.3,insects,6,132.615778,nan,nan,5.549482e-01,0.8536
n60_graph1,60,0.2,0.2,1.8,insects,2,183.600608,nan,nan,4.493936e+00,0.0086
n60_graph1,60,0.2,0.2,1.8,insects,4,183.600610,nan,nan,6.388429e-01,0.0392
n60_graph1,60,0.2,0.2,1.8,insects,6,183.600610,nan,nan,1.081140e-01,0.8353
n60_graph1,60,0.2,0.2,2.5,insects,2,255.000007,nan,nan,1.575240e+00,0.0093
n60_graph1,60,0.2,0.2,2.5,insects,4,255.000007,nan,nan,1.279113e-01,0.0424
n60_graph1,60,0.2,0.2,2.5,insects,6,255.000007,nan,nan,1.236494e-02,0.8970
n60_graph1,60,0.2,0.2,5.0,insects,2,510.000000,nan,nan,5.733441e-02,0.0094
n60_graph1,60,0.2,0.2,5.0,insects,4,510.000000,nan,nan,6.300698e-04,0.0437
n60_graph1,60,0.2,0.2,5.0,insects,6,510.000000,nan,nan,8.242951e-06,0.8453
n60_graph1,60,0.5,0.5,0.1,insects,2,45.312632,nan,nan,1.556953e+02,0.0093
n60_graph1,60,0.5,0.5,0.1,insects,4,41.190381,nan,nan,7.648351e+01,0.0425
n60_graph1,60,0.5,0.5,0.1,insects,6,42.524230,nan,nan,4.472814e+01,0.8855
n60_graph1,60,0.5,0.5,0.2,insects,2,43.678786,nan,nan,6.055210e+01,0.0094
n60_graph1,60,0.5,0.5,0.2,insects,4,44.531378,nan,nan,2.435357e+01,0.0445
n60_graph1,60,0.5,0.5,0.2,insects,6,43.891532,nan,nan,1.166049e+01,0.8554
n60_graph1,60,0.5,0.5,0.3,insects,2,46.028753,nan,nan,3.137332e+01,0.0088
n60_graph1,60,0.5,0.5,0.3,insects,4,47.507530,nan,nan,1.033083e+01,0.0421
n60_graph1,60,0.5,0.5,0.3,insects,6,47.650732,nan,nan,4.049770e+00,0.8435
n60_graph1,60,0.5,0.5,0.5,insects,2,62.308832,nan,nan,1.134168e+01,0.0087
n60_graph1,60,0.5,0.5,0.5,insects,4,62.559389,nan,nan,2.503422e+00,0.0433
n60_graph1,60,0.5,0.5,0.5,insects,6,62.605214,nan,nan,6.578269e-01,0.8485
n60_graph1,60,0.5,0.5,0.8,insects,2,96.250423,nan,nan,3.294815e+00,0.0089
n60_graph1,60,0.5,0.5,0.8,insects,4,96.257126,nan,nan,3.991270e-01,0.0416
n60_graph1,60,0.5,0.5,0.8,insects,6,96.257498,nan,nan,5.755882e-02,0.8287
n60_graph1,60,0.5,0.5,1.0,insects,2,120.058699,nan,nan,1.575240e+00,0.0093
n60_graph1,60,0.5,0.5,1.0,insects,4,120.059272,nan,nan,1.279113e-01,0.0399
n60_graph1,60,0.5,0.5,1.0,insects,6,120.059284,nan,nan,1.236494e-02,0.8484
n60_graph1,60,0.5,0.5,1.3,insects,2,156.006902,nan,nan,5.565030e-01,0.0100
n60_graph1,60,0.5,0.5,1.3,insects,4,156.006919,nan,nan,2.480008e-02,0.0429
n60_graph1,60,0.5,0.5,1.3,insects,6,156.006919,nan,nan,1.315708e-03,0.8624
n60_graph1,60,0.5,0.5,1.8,insects,2,216.000204,nan,nan,1.082203e-01,0.0100
n60_graph1,60,0.5,0.5,1.8,insects,4,216.000204,nan,nan,1.774189e-03,0.0428
n60_graph1,60,0.5,0.5,1.8,insects,6,216.000204,nan,nan,3.462675e-05,0.8532
n60_graph1,60,0.5,0.5,2.5,insects,2,300.000002,nan,nan,1.205088e-02,0.0090
