graph_id,n,h,beta,init,dynamics,step,running_mean_E
n50_graph1,50,0.1,1.3,ground,glauber,36,-80
n50_graph1,50,0.1,1.3,ground,glauber,40,-80
n50_graph1,50,0.1,1.3,ground,glauber,44,-80
n50_graph1,50,0.1,1.3,ground,glauber,50,-80
n50_graph1,50,0.1,1.3,ground,glauber,55,-80
n50_graph1,50,0.1,1.3,ground,glauber,62,-80
n50_graph1,50,0.1,1.3,ground,glauber,69,-80
n50_graph1,50,0.1,1.3,ground,glauber,76,-80
n50_graph1,50,0.1,1.3,ground,glauber,85,-80
n50_graph1,50,0.1,1.3,ground,glauber,95,-80
n50_graph1,50,0.1,1.3,ground,glauber,106,-80
n50_graph1,50,0.1,1.3,ground,glauber,118,-80
n50_graph1,50,0.1,1.3,ground,glauber,131,-80
n50_graph1,50,0.1,1.3,ground,glauber,146,-80
n50_graph1,50,0.1,1.3,ground,glauber,163,-80
n50_graph1,50,0.1,1.3,ground,glauber,182,-80
n50_graph1,50,0.1,1.3,ground,glauber,203,-80
n50_graph1,50,0.1,1.3,ground,glauber,226,-80
n50_graph1,50,0.1,1.3,ground,glauber,252,-80
n50_graph1,50,0.1,1.3,ground,glauber,281,-80
n50_graph1,50,0.1,1.3,ground,glauber,313,-80
n50_graph1,50,0.1,1.3,ground,glauber,348,-80
n50_graph1,50,0.1,1.3,ground,glauber,388,-80
n50_graph1,50,0.1,1.3,ground,glauber,433,-80
n50_graph1,50,0.1,1.3,ground,glauber,482,-80
n50_graph1,50,0.1,1.3,ground,glauber,538,-80
n50_graph1,50,0.1,1.3,ground,glauber,599,-80
n50_graph1,50,0.1,1.3,ground,glauber,668,-80
n50_graph1,50,0.1,1.3,ground,glauber,744,-80
n50_graph1,50,0.1,1.3,ground,glauber,829,-80
n50_graph1,50,0.1,1.3,ground,glauber,924,-80
n50_graph1,50,0.1,1.3,ground,glauber,1030,-80
n50_graph1,50,0.1,1.3,ground,glauber,1148,-80
n50_graph1,50,0.1,1.3,ground,glauber,1279,-80
n50_graph1,50,0.1,1.3,ground,glauber,1426,-80
n50_graph1,50,0.1,1.3,ground,glauber,1589,-79.4686
n50_graph1,50,0.1,1.3,ground,glauber,1771,-79.2291
n50_graph1,50,0.1,1.3,ground,glauber,1974,-79.3084
n50_graph1,50,0.1,1.3,ground,glauber,2200,-79.3795
n50_graph1,50,0.1,1.3,ground,glauber,2452,-79.4432
n50_graph1,50,0.1,1.3,ground,glauber,2732,-79.5003
n50_graph1,50,0.1,1.3,ground,glauber,3045,-79.5517
n50_graph1,50,0.1,1.3,ground,glauber,3394,-79.5978
n50_graph1,50,0.1,1.3,ground,glauber,3783,-79.6391
n50_graph1,50,0.1,1.3,ground,glauber,4216,-79.6762
n50_graph1,50,0.1,1.3,ground,glauber,4698,-79.7094
n50_graph1,50,0.1,1.3,ground,glauber,5236,-79.7393
n50_graph1,50,0.1,1.3,ground,glauber,5836,-79.7661
n50_graph1,50,0.1,1.3,ground,glauber,6504,-79.7901
n50_graph1,50,0.1,1.3,ground,glauber,7248,-79.7962
n50_graph1,50,0.1,1.3,ground,glauber,8078,-79.8172
n50_graph1,50,0.1,1.3,ground,glauber,9003,-79.836
n50_graph1,50,0.1,1.3,ground,glauber,10034,-79.8528
n50_graph1,50,0.1,1.3,ground,glauber,11183,-79.8119
n50_graph1,50,0.1,1.3,ground,glauber,12463,-79.6485
n50_graph1,50,0.1,1.3,ground,glauber,13890,-79.673
n50_graph1,50,0.1,1.3,ground,glauber,15480,-79.6653
n50_graph1,50,0.1,1.3,ground,glauber,17253,-79.6889
n50_graph1,50,0.1,1.3,ground,glauber,19228,-79.716
n50_graph1,50,0.1,1.3,ground,glauber,21429,-79.7452
n50_graph1,50,0.1,1.3,ground,glauber,23883,-79.7698
n50_graph1,50,0.1,1.3,ground,glauber,26617,-79.7293
n50_graph1,50,0.1,1.3,ground,glauber,29664,-79.7467
n50_graph1,50,0.1,1.3,ground,glauber,33060,-79.7727
n50_graph1,50,0.1,1.3,ground,glauber,36846,-79.7609
n50_graph1,50,0.1,1.3,ground,glauber,41064,-79.7855
n50_graph1,50,0.1,1.3,ground,glauber,45765,-79.8014
n50_graph1,50,0.1,1.3,ground,glauber,51005,-79.7997
n50_graph1,50,0.1,1.3,ground,glauber,56845,-79.8158
n50_graph1,50,0.1,1.3,ground,glauber,63353,-79.8293
n50_graph1,50,0.1,1.3,ground,glauber,70606,-79.826
n50_graph1,50,0.1,1.3,ground,glauber,78690,-79.8361
n50_graph1,50,0.1,1.3,ground,glauber,87699,-79.8434
n50_graph1,50,0.1,1.3,ground,glauber,97740,-79.8471
n50_graph1,50,0.1,1.3,ground,glauber,108930,-79.8457
n50_graph1,50,0.1,1.3,ground,glauber,121401,-79.8443
n50_graph1,50,0.1,1.3,ground,glauber,135300,-79.8481
n50_graph1,50,0.1,1.3,ground,glauber,150791,-79.845
n50_graph1,50,0.1,1.3,ground,glauber,168055,-79.8398
n50_graph1,50,0.1,1.3,ground,glauber,187295,-79.8417
n50_graph1,50,0.1,1.3,ground,glauber,208739,-79.8492
n50_graph1,50,0.1,1.3,ground,glauber,232637,-79.8587
n50_graph1,50,0.1,1.3,ground,glauber,259272,-79.8678
n50_graph1,50,0.1,1.3,ground,glauber,288956,-79.8711
n50_graph1,50,0.1,1.3,ground,glauber,322038,-79.8762
n50_graph1,50,0.1,1.3,ground,glauber,358909,-79.8743
n50_graph1,50,0.1,1.3,ground,glauber,400000,-79.8694
n50_graph1,50,0.1,1.8,ground,glauber,1,-70
n50_graph1,50,0.1,1.8,ground,glauber,2,-70
n50_graph1,50,0.1,1.8,ground,glauber,3,-70
n50_graph1,50,0.1,1.8,ground,glauber,4,-70
n50_graph1,50,0.1,1.8,ground,glauber,5,-70
n50_graph1,50,0.1,1.8,ground,glauber,6,-70
n50_graph1,50,0.1,1.8,ground,glauber,7,-70
n50_graph1,50,0.1,1.8,ground,glauber,8,-70
n50_graph1,50,0.1,1.8,ground,glauber,9,-70
n50_graph1,50,0.1,1.8,ground,glauber,10,-70
n50_graph1,50,0.1,1.8,ground,glauber,11,-70
n50_graph1,50,0.1,1.8,ground,glauber,12,-70
n50_graph1,50,0.1,1.8,ground,glauber,13,-70
n50_graph1,50,0.1,1.8,ground,glauber,15,-70
n50_graph1,50,0.1,1.8,ground,glauber,17,-70
n50_graph1,50,0.1,1.8,ground,glauber,19,-70
n50_graph1,50,0.1,1.8,ground,glauber,21,-70
n50_graph1,50,0.1,1.8,ground,glauber,23,-70
n50_graph1,50,0.1,1.8,ground,glauber,26,-70
n50_graph1,50,0.1,1.8,ground,glauber,29,-70
n50_graph1,50,0.1,1.8,ground,glauber,32,-70
n50_graph1,50,0.1,1.8,ground,glauber,36,-70
n50_graph1,50,0.1,1.8,ground,glauber,40,-70
n50_graph1,50,0.1,1.8,ground,glauber,44,-70
n50_graph1,50,0.1,1.8,ground,glauber,50,-70
n50_graph1,50,0.1,1.8,ground,glauber,55,-70
n50_graph1,50,0.1,1.8,ground,glauber,62,-70
n50_graph1,50,0.1,1.8,ground,glauber,69,-70
n50_graph1,50,0.1,1.8,ground,glauber,76,-70
n50_graph1,50,0.1,1.8,ground,glauber,85,-70
n50_graph1,50,0.1,1.8,ground,glauber,95,-70
n50_graph1,50,0.1,1.8,ground,glauber,106,-70
n50_graph1,50,0.1,1.8,ground,glauber,118,-70
n50_graph1,50,0.1,1.8,ground,glauber,131,-70
n50_graph1,50,0.1,1.8,ground,glauber,146,-70
n50_graph1,50,0.1,1.8,ground,glauber,163,-70
n50_graph1,50,0.1,1.8,ground,glauber,182,-70
n50_graph1,50,0.1,1.8,ground,glauber,203,-70
n50_graph1,50,0.1,1.8,ground,glauber,226,-70
n50_graph1,50,0.1,1.8,ground,glauber,252,-70
n50_graph1,50,0.1,1.8,ground,glauber,281,-70
n50_graph1,50,0.1,1.8,ground,glauber,313,-70
n50_graph1,50,0.1,1.8,ground,glauber,348,-70
n50_graph1,50,0.1,1.8,ground,glauber,388,-70
n50_graph1,50,0.1,1.8,ground,glauber,433,-70
n50_graph1,50,0.1,1.8,ground,glauber,482,-70
n50_graph1,50,0.1,1.8,ground,glauber,538,-70
n50_graph1,50,0.1,1.8,ground,glauber,599,-70
n50_graph1,50,0.1,1.8,ground,glauber,668,-70
n50_graph1,50,0.1,1.8,ground,glauber,744,-70
n50_graph1,50,0.1,1.8,ground,glauber,829,-70
n50_graph1,50,0.1,1.8,ground,glauber,924,-70
n50_graph1,50,0.1,1.8,ground,glauber,1030,-70
n50_graph1,50,0.1,1.8,ground,glauber,1148,-70
n50_graph1,50,0.1,1.8,ground,glauber,1279,-70
n50_graph1,50,0.1,1.8,ground,glauber,1426,-70
n50_graph1,50,0.1,1.8,ground,glauber,1589,-70
n50_graph1,50,0.1,1.8,ground,glauber,1771,-70
n50_graph1,50,0.1,1.8,ground,glauber,1974,-70
n50_graph1,50,0.1,1.8,ground,glauber,2200,-70
n50_graph1,50,0.1,1.8,ground,glauber,2452,-70
n50_graph1,50,0.1,1.8,ground,glauber,2732,-70
n50_graph1,50,0.1,1.8,ground,glauber,3045,-70
n50_graph1,50,0.1,1.8,ground,glauber,3394,-70
n50_graph1,50,0.1,1.8,ground,glauber,3783,-70
n50_graph1,50,0.1,1.8,ground,glauber,4216,-70
n50_graph1,50,0.1,1.8,ground,glauber,4698,-70
n50_graph1,50,0.1,1.8,ground,glauber,5236,-70
n50_graph1,50,0.1,1.8,ground,glauber,5836,-70
n50_graph1,50,0.1,1.8,ground,glauber,6504,-70
n50_graph1,50,0.1,1.8,ground,glauber,7248,-70
n50_graph1,50,0.1,1.8,ground,glauber,8078,-70
n50_graph1,50,0.1,1.8,ground,glauber,9003,-70
n50_graph1,50,0.1,1.8,ground,glauber,10034,-70
n50_graph1,50,0.1,1.8,ground,glauber,11183,-70
n50_graph1,50,0.1,1.8,ground,glauber,12463,-70
n50_graph1,50,0.1,1.8,ground,glauber,13890,-70
n50_graph1,50,0.1,1.8,ground,glauber,15480,-70
n50_graph1,50,0.1,1.8,ground,glauber,17253,-70
n50_graph1,50,0.1,1.8,ground,glauber,19228,-70
n50_graph1,50,0.1,1.8,ground,glauber,21429,-70
n50_graph1,50,0.1,1.8,ground,glauber,23883,-70
n50_graph1,50,0.1,1.8,ground,glauber,26617,-70
n50_graph1,50,0.1,1.8,ground,glauber,29664,-69.9906
n50_graph1,50,0.1,1.8,ground,glauber,33060,-69.9916
n50_graph1,50,0.1,1.8,ground,glauber,36846,-69.9924
n50_graph1,50,0.1,1.8,ground,glauber,41064,-69.9932
n50_graph1,50,0.1,1.8,ground,glauber,45765,-69.9939
n50_graph1,50,0.1,1.8,ground,glauber,51005,-69.9945
n50_graph1,50,0.1,1.8,ground,glauber,56845,-69.9951
n50_graph1,50,0.1,1.8,ground,glauber,63353,-69.9956
n50_graph1,50,0.1,1.8,ground,glauber,70606,-69.9961
n50_graph1,50,0.1,1.8,ground,glauber,78690,-69.9956
n50_graph1,50,0.1,1.8,ground,glauber,87699,-69.996
n50_graph1,50,0.1,1.8,ground,glauber,97740,-69.9964
n50_graph1,50,0.1,1.8,ground,glauber,108930,-69.9965
n50_graph1,50,0.1,1.8,ground,glauber,121401,-69.9957
n50_graph1,50,0.1,1.8,ground,glauber,135300,-69.9961
n50_graph1,50,0.1,1.8,ground,glauber,150791,-69.9943
n50_graph1,50,0.1,1.8,ground,glauber,168055,-69.9949
n50_graph1,50,0.1,1.8,ground,glauber,187295,-69.9954
n50_graph1,50,0.1,1.8,ground,glauber,208739,-69.9958
n50_graph1,50,0.1,1.8,ground,glauber,232637,-69.9886
n50_graph1,50,0.1,1.8,ground,glauber,259272,-69.9898
n50_graph1,50,0.1,1.8,ground,glauber,288956,-69.9909
n50_graph1,50,0.1,1.8,ground,glauber,322038,-69.9913
n50_graph1,50,0.1,1.8,ground,glauber,358909,-69.9535
n50_graph1,50,0.1,1.8,ground,glauber,400000,-69.955
n50_graph1,50,0.1,2.5,ground,glauber,1,-70
n50_graph1,50,0.1,2.5,ground,glauber,2,-70
n50_graph1,50,0.1,2.5,ground,glauber,3,-70
n50_graph1,50,0.1,2.5,ground,glauber,4,-70
n50_graph1,50,0.1,2.5,ground,glauber,5,-70
n50_graph1,50,0.1,2.5,ground,glauber,6,-70
n50_graph1,50,0.1,2.5,ground,glauber,7,-70
n50_graph1,50,0.1,2.5,ground,glauber,8,-70
n50_graph1,50,0.1,2.5,ground,glauber,9,-70
n50_graph1,50,0.1,2.5,ground,glauber,10,-70
n50_graph1,50,0.1,2.5,ground,glauber,11,-70
n50_graph1,50,0.1,2.5,ground,glauber,12,-70
n50_graph1,50,0.1,2.5,ground,glauber,13,-70
n50_graph1,50,0.1,2.5,ground,glauber,15,-70
n50_graph1,50,0.1,2.5,ground,glauber,17,-70
n50_graph1,50,0.1,2.5,ground,glauber,19,-70
n50_graph1,50,0.1,2.5,ground,glauber,21,-70
n50_graph1,50,0.1,2.5,ground,glauber,23,-70
n50_graph1,50,0.1,2.5,ground,glauber,26,-70
n50_graph1,50,0.1,2.5,ground,glauber,29,-70
n50_graph1,50,0.1,2.5,ground,glauber,32,-70
n50_graph1,50,0.1,2.5,ground,glauber,36,-70
n50_graph1,50,0.1,2.5,ground,glauber,40,-70
n50_graph1,50,0.1,2.5,ground,glauber,44,-70
n50_graph1,50,0.1,2.5,ground,glauber,50,-70
n50_graph1,50,0.1,2.5,ground,glauber,55,-70
n50_graph1,50,0.1,2.5,ground,glauber,62,-70
n50_graph1,50,0.1,2.5,ground,glauber,69,-70
n50_graph1,50,0.1,2.5,ground,glauber,76,-70
n50_graph1,50,0.1,2.5,ground,glauber,85,-70
n50_graph1,50,0.1,2.5,ground,glauber,95,-70
n50_graph1,50,0.1,2.5,ground,glauber,106,-70
n50_graph1,50,0.1,2.5,ground,glauber,118,-70
n50_graph1,50,0.1,2.5,ground,glauber,131,-70
n50_graph1,50,0.1,2.5,ground,glauber,146,-70
n50_graph1,50,0.1,2.5,ground,glauber,163,-70
n50_graph1,50,0.1,2.5,ground,glauber,182,-70
n50_graph1,50,0.1,2.5,ground,glauber,203,-70
n50_graph1,50,0.1,2.5,ground,glauber,226,-70
n50_graph1,50,0.1,2.5,ground,glauber,252,-70
n50_graph1,50,0.1,2.5,ground,glauber,281,-70
n50_graph1,50,0.1,2.5,ground,glauber,313,-70
n50_graph1,50,0.1,2.5,ground,glauber,348,-70
n50_graph1,50,0.1,2.5,ground,glauber,388,-70
n50_graph1,50,0.1,2.5,ground,glauber,433,-70
n50_graph1,50,0.1,2.5,ground,glauber,482,-70
n50_graph1,50,0.1,2.5,ground,glauber,538,-70
n50_graph1,50,0.1,2.5,ground,glauber,599,-70
n50_graph1,50,0.1,2.5,ground,glauber,668,-70
n50_graph1,50,0.1,2.5,ground,glauber,744,-70
n50_graph1,50,0.1,2.5,ground,glauber,829,-70
n50_graph1,50,0.1,2.5,ground,glauber,924,-70
n50_graph1,50,0.1,2.5,ground,glauber,1030,-70
n50_graph1,50,0.1,2.5,ground,glauber,1148,-70
n50_graph1,50,0.1,2.5,ground,glauber,1279,-70
n50_graph1,50,0.1,2.5,ground,glauber,1426,-70
n50_graph1,50,0.1,2.5,ground,glauber,1589,-70
n50_graph1,50,0.1,2.5,ground,glauber,1771,-70
n50_graph1,50,0.1,2.5,ground,glauber,1974,-70
n50_graph1,50,0.1,2.5,ground,glauber,2200,-70
n50_graph1,50,0.1,2.5,ground,glauber,2452,-70
n50_graph1,50,0.1,2.5,ground,glauber,2732,-70
n50_graph1,50,0.1,2.5,ground,glauber,3045,-70
n50_graph1,50,0.1,2.5,ground,glauber,3394,-70
n50_graph1,50,0.1,2.5,ground,glauber,3783,-70
n50_graph1,50,0.1,2.5,ground,glauber,4216,-70
n50_graph1,50,0.1,2.5,ground,glauber,4698,-70
n50_graph1,50,0.1,2.5,ground,glauber,5236,-70
n50_graph1,50,0.1,2.5,ground,glauber,5836,-70
n50_graph1,50,0.1,2.5,ground,glauber,6504,-70
n50_graph1,50,0.1,2.5,ground,glauber,7248,-70
n50_graph1,50,0.1,2.5,ground,glauber,8078,-70
n50_graph1,50,0.1,2.5,ground,glauber,9003,-70
n50_graph1,50,0.1,2.5,ground,glauber,10034,-70
n50_graph1,50,0.1,2.5,ground,glauber,11183,-70
n50_graph1,50,0.1,2.5,ground,glauber,12463,-70
n50_graph1,50,0.1,2.5,ground,glauber,13890,-70
n50_graph1,50,0.1,2.5,ground,glauber,15480,-70
n50_graph1,50,0.1,2.5,ground,glauber,17253,-70
n50_graph1,50,0.1,2.5,ground,glauber,19228,-70
n50_graph1,50,0.1,2.5,ground,glauber,21429,-70
n50_graph1,50,0.1,2.5,ground,glauber,23883,-70
n50_graph1,50,0.1,2.5,ground,glauber,26617,-70
n50_graph1,50,0.1,2.5,ground,glauber,29664,-70
n50_graph1,50,0.1,2.5,ground,glauber,33060,-70
n50_graph1,50,0.1,2.5,ground,glauber,36846,-70
n50_graph1,50,0.1,2.5,ground,glauber,41064,-70
n50_graph1,50,0.1,2.5,ground,glauber,45765,-70
n50_graph1,50,0.1,2.5,ground,glauber,51005,-70
n50_graph1,50,0.1,2.5,ground,glauber,56845,-70
n50_graph1,50,0.1,2.5,ground,glauber,63353,-70
n50_graph1,50,0.1,2.5,ground,glauber,70606,-70
n50_graph1,50,0.1,2.5,ground,glauber,78690,-70
n50_graph1,50,0.1,2.5,ground,glauber,87699,-70
n50_graph1,50,0.1,2.5,ground,glauber,97740,-70
n50_graph1,50,0.1,2.5,ground,glauber,108930,-70
n50_graph1,50,0.1,2.5,ground,glauber,121401,-70
n50_graph1,50,0.1,2.5,ground,glauber,135300,-70
n50_graph1,50,0.1,2.5,ground,glauber,150791,-70
n50_graph1,50,0.1,2.5,ground,glauber,168055,-70
n50_graph1,50,0.1,2.5,ground,glauber,187295,-70
n50_graph1,50,0.1,2.5,ground,glauber,208739,-70
n50_graph1,50,0.1,2.5,ground,glauber,232637,-70
n50_graph1,50,0.1,2.5,ground,glauber,259272,-70
n50_graph1,50,0.1,2.5,ground,glauber,288956,-70
n50_graph1,50,0.1,2.5,ground,glauber,322038,-70
n50_graph1,50,0.1,2.5,ground,glauber,358909,-70
n50_graph1,50,0.1,2.5,ground,glauber,400000,-70
n50_graph1,50,0.1,5.0,ground,glauber,1,-70
n50_graph1,50,0.1,5.0,ground,glauber,2,-70
n50_graph1,50,0.1,5.0,ground,glauber,3,-70
n50_graph1,50,0.1,5.0,ground,glauber,4,-70
n50_graph1,50,0.1,5.0,ground,glauber,5,-70
n50_graph1,50,0.1,5.0,ground,glauber,6,-70
n50_graph1,50,0.1,5.0,ground,glauber,7,-70
n50_graph1,50,0.1,5.0,ground,glauber,8,-70
n50_graph1,50,0.1,5.0,ground,glauber,9,-70
n50_graph1,50,0.1,5.0,ground,glauber,10,-70
n50_graph1,50,0.1,5.0,ground,glauber,11,-70
n50_graph1,50,0.1,5.0,ground,glauber,12,-70
n50_graph1,50,0.1,5.0,ground,glauber,13,-70
n50_graph1,50,0.1,5.0,ground,glauber,15,-70
n50_graph1,50,0.1,5.0,ground,glauber,17,-70
n50_graph1,50,0.1,5.0,ground,glauber,19,-70
n50_graph1,50,0.1,5.0,ground,glauber,21,-70
n50_graph1,50,0.1,5.0,ground,glauber,23,-70
n50_graph1,50,0.1,5.0,ground,glauber,26,-70
n50_graph1,50,0.1,5.0,ground,glauber,29,-70
n50_graph1,50,0.1,5.0,ground,glauber,32,-70
n50_graph1,50,0.1,5.0,ground,glauber,36,-70
n50_graph1,50,0.1,5.0,ground,glauber,40,-70
n50_graph1,50,0.1,5.0,ground,glauber,44,-70
n50_graph1,50,0.1,5.0,ground,glauber,50,-70
n50_graph1,50,0.1,5.0,ground,glauber,55,-70
n50_graph1,50,0.1,5.0,ground,glauber,62,-70
n50_graph1,50,0.1,5.0,ground,glauber,69,-70
n50_graph1,50,0.1,5.0,ground,glauber,76,-70
n50_graph1,50,0.1,5.0,ground,glauber,85,-70
n50_graph1,50,0.1,5.0,ground,glauber,95,-70
n50_graph1,50,0.1,5.0,ground,glauber,106,-70
n50_graph1,50,0.1,5.0,ground,glauber,118,-70
n50_graph1,50,0.1,5.0,ground,glauber,131,-70
n50_graph1,50,0.1,5.0,ground,glauber,146,-70
n50_graph1,50,0.1,5.0,ground,glauber,163,-70
n50_graph1,50,0.1,5.0,ground,glauber,182,-70
n50_graph1,50,0.1,5.0,ground,glauber,203,-70
n50_graph1,50,0.1,5.0,ground,glauber,226,-70
n50_graph1,50,0.1,5.0,ground,glauber,252,-70
n50_graph1,50,0.1,5.0,ground,glauber,281,-70
n50_graph1,50,0.1,5.0,ground,glauber,313,-70
n50_graph1,50,0.1,5.0,ground,glauber,348,-70
n50_graph1,50,0.1,5.0,ground,glauber,388,-70
n50_graph1,50,0.1,5.0,ground,glauber,433,-70
n50_graph1,50,0.1,5.0,ground,glauber,482,-70
n50_graph1,50,0.1,5.0,ground,glauber,538,-70
n50_graph1,50,0.1,5.0,ground,glauber,599,-70
n50_graph1,50,0.1,5.0,ground,glauber,668,-70
n50_graph1,50,0.1,5.0,ground,glauber,744,-70
n50_graph1,50,0.1,5.0,ground,glauber,829,-70
n50_graph1,50,0.1,5.0,ground,glauber,924,-70
n50_graph1,50,0.1,5.0,ground,glauber,1030,-70
n50_graph1,50,0.1,5.0,ground,glauber,1148,-70
n50_graph1,50,0.1,5.0,ground,glauber,1279,-70
n50_graph1,50,0.1,5.0,ground,glauber,1426,-70
n50_graph1,50,0.1,5.0,ground,glauber,1589,-70
n50_graph1,50,0.1,5.0,ground,glauber,1771,-70
n50_graph1,50,0.1,5.0,ground,glauber,1974,-70
n50_graph1,50,0.1,5.0,ground,glauber,2200,-70
n50_graph1,50,0.1,5.0,ground,glauber,2452,-70
n50_graph1,50,0.1,5.0,ground,glauber,2732,-70
n50_graph1,50,0.1,5.0,ground,glauber,3045,-70
n50_graph1,50,0.1,5.0,ground,glauber,3394,-70
n50_graph1,50,0.1,5.0,ground,glauber,3783,-70
n50_graph1,50,0.1,5.0,ground,glauber,4216,-70
n50_graph1,50,0.1,5.0,ground,glauber,4698,-70
n50_graph1,50,0.1,5.0,ground,glauber,5236,-70
n50_graph1,50,0.1,5.0,ground,glauber,5836,-70
n50_graph1,50,0.1,5.0,ground,glauber,6504,-70
n50_graph1,50,0.1,5.0,ground,glauber,7248,-70
n50_graph1,50,0.1,5.0,ground,glauber,8078,-70
n50_graph1,50,0.1,5.0,ground,glauber,9003,-70
n50_graph1,50,0.1,5.0,ground,glauber,10034,-70
n50_graph1,50,0.1,5.0,ground,glauber,11183,-70
n50_graph1,50,0.1,5.0,ground,glauber,12463,-70
n50_graph1,50,0.1,5.0,ground,glauber,13890,-70
n50_graph1,50,0.1,5.0,ground,glauber,15480,-70
n50_graph1,50,0.1,5.0,ground,glauber,17253,-70
n50_graph1,50,0.1,5.0,ground,glauber,19228,-70
n50_graph1,50,0.1,5.0,ground,glauber,21429,-70
n50_graph1,50,0.1,5.0,ground,glauber,23883,-70
n50_graph1,50,0.1,5.0,ground,glauber,26617,-70
n50_graph1,50,0.1,5.0,ground,glauber,29664,-70
n50_graph1,50,0.1,5.0,ground,glauber,33060,-70
n50_graph1,50,0.1,5.0,ground,glauber,36846,-70
n50_graph1,50,0.1,5.0,ground,glauber,41064,-70
n50_graph1,50,0.1,5.0,ground,glauber,45765,-70
n50_graph1,50,0.1,5.0,ground,glauber,51005,-70
n50_graph1,50,0.1,5.0,ground,glauber,56845,-70
n50_graph1,50,0.1,5.0,ground,glauber,63353,-70
n50_graph1,50,0.1,5.0,ground,glauber,70606,-70
n50_graph1,50,0.1,5.0,ground,glauber,78690,-70
n50_graph1,50,0.1,5.0,ground,glauber,87699,-70
n50_graph1,50,0.1,5.0,ground,glauber,97740,-70
n50_graph1,50,0.1,5.0,ground,glauber,108930,-70
n50_graph1,50,0.1,5.0,ground,glauber,121401,-70
n50_graph1,50,0.1,5.0,ground,glauber,135300,-70
n50_graph1,50,0.1,5.0,ground,glauber,150791,-70
n50_graph1,50,0.1,5.0,ground,glauber,168055,-70
n50_graph1,50,0.1,5.0,ground,glauber,187295,-70
n50_graph1,50,0.1,5.0,ground,glauber,208739,-70
n50_graph1,50,0.1,5.0,ground,glauber,232637,-70
n50_graph1,50,0.1,5.0,ground,glauber,259272,-70
n50_graph1,50,0.1,5.0,ground,glauber,288956,-70
n50_graph1,50,0.1,5.0,ground,glauber,322038,-70
n50_graph1,50,0.1,5.0,ground,glauber,358909,-70
n50_graph1,50,0.1,5.0,ground,glauber,400000,-70
n50_graph1,50,0.1,0.1,uniform,metropolis,1,-1.4
n50_graph1,50,0.1,0.1,uniform,metropolis,2,-0.5
n50_graph1,50,0.1,0.1,uniform,metropolis,3,1.86667
n50_graph1,50,0.1,0.1,uniform,metropolis,4,2.5
n50_graph1,50,0.1,0.1,uniform,metropolis,5,2.52
n50_graph1,50,0.1,0.1,uniform,metropolis,6,2.83333
n50_graph1,50,0.1,0.1,uniform,metropolis,7,3.37143
n50_graph1,50,0.1,0.1,uniform,metropolis,8,4.05
n50_graph1,50,0.1,0.1,uniform,metropolis,9,4.77778
n50_graph1,50,0.1,0.1,uniform,metropolis,10,5.54
n50_graph1,50,0.1,0.1,uniform,metropolis,11,6.32727
n50_graph1,50,0.1,0.1,uniform,metropolis,12,7.13333
n50_graph1,50,0.1,0.1,uniform,metropolis,13,7.67692
n50_graph1,50,0.1,0.1,uniform,metropolis,15,8.42667
n50_graph1,50,0.1,0.1,uniform,metropolis,17,8.57647
n50_graph1,50,0.1,0.1,uniform,metropolis,19,8.25263
n50_graph1,50,0.1,0.1,uniform,metropolis,21,7.8
n50_graph1,50,0.1,0.1,uniform,metropolis,23,7.26957
n50_graph1,50,0.1,0.1,uniform,metropolis,26,6.63077
n50_graph1,50,0.1,0.1,uniform,metropolis,29,6.29655
n50_graph1,50,0.1,0.1,uniform,metropolis,32,6.175
n50_graph1,50,0.1,0.1,uniform,metropolis,36,5.86667
n50_graph1,50,0.1,0.1,uniform,metropolis,40,5.12
n50_graph1,50,0.1,0.1,uniform,metropolis,44,4.31818
n50_graph1,50,0.1,0.1,uniform,metropolis,50,3.148
n50_graph1,50,0.1,0.1,uniform,metropolis,55,2.52
n50_graph1,50,0.1,0.1,uniform,metropolis,62,1.37419
n50_graph1,50,0.1,0.1,uniform,metropolis,69,0.226087
n50_graph1,50,0.1,0.1,uniform,metropolis,76,-0.423684
n50_graph1,50,0.1,0.1,uniform,metropolis,85,-1.29882
n50_graph1,50,0.1,0.1,uniform,metropolis,95,-2.66105
n50_graph1,50,0.1,0.1,uniform,metropolis,106,-3.18302
n50_graph1,50,0.1,0.1,uniform,metropolis,118,-2.64915
n50_graph1,50,0.1,0.1,uniform,metropolis,131,-3.31145
n50_graph1,50,0.1,0.1,uniform,metropolis,146,-3.30685
n50_graph1,50,0.1,0.1,uniform,metropolis,163,-3.30061
n50_graph1,50,0.1,0.1,uniform,metropolis,182,-3.71538
n50_graph1,50,0.1,0.1,uniform,metropolis,203,-5.07685
n50_graph1,50,0.1,0.1,uniform,metropolis,226,-6.05044
n50_graph1,50,0.1,0.1,uniform,metropolis,252,-7.61032
n50_graph1,50,0.1,0.1,uniform,metropolis,281,-8.21779
n50_graph1,50,0.1,0.1,uniform,metropolis,313,-8.09457
n50_graph1,50,0.1,0.1,uniform,metropolis,348,-7.52759
n50_graph1,50,0.1,0.1,uniform,metropolis,388,-6.66495
n50_graph1,50,0.1,0.1,uniform,metropolis,433,-6.61894
n50_graph1,50,0.1,0.1,uniform,metropolis,482,-6.19461
n50_graph1,50,0.1,0.1,uniform,metropolis,538,-6.85093
n50_graph1,50,0.1,0.1,uniform,metropolis,599,-6.49416
