graph_id,n,h,beta,step,log_Z_running
n16_graph0,16,0.1,0.1,8,13.491155
n16_graph0,16,0.1,0.1,10,13.491155
n16_graph0,16,0.1,0.1,12,13.491155
n16_graph0,16,0.1,0.1,15,13.491155
n16_graph0,16,0.1,0.1,18,13.491155
n16_graph0,16,0.1,0.1,22,13.491155
n16_graph0,16,0.1,0.1,28,13.491155
n16_graph0,16,0.1,0.1,34,13.491155
n16_graph0,16,0.1,0.1,42,13.491155
n16_graph0,16,0.1,0.1,52,13.491155
n16_graph0,16,0.1,0.1,63,13.491155
n16_graph0,16,0.1,0.1,78,13.491155
n16_graph0,16,0.1,0.1,96,13.491155
n16_graph0,16,0.1,0.1,118,13.491155
n16_graph0,16,0.1,0.1,146,13.491155
n16_graph0,16,0.1,0.1,179,13.491155
n16_graph0,16,0.1,0.1,221,13.491155
n16_graph0,16,0.1,0.1,271,13.491155
n16_graph0,16,0.1,0.1,334,13.491155
n16_graph0,16,0.1,0.1,411,13.491155
n16_graph0,16,0.1,0.1,506,13.491155
n16_graph0,16,0.1,0.1,623,13.491155
n16_graph0,16,0.1,0.1,766,13.491155
n16_graph0,16,0.1,0.1,943,13.491155
n16_graph0,16,0.1,0.1,1161,13.491155
n16_graph0,16,0.1,0.1,1428,13.491155
n16_graph0,16,0.1,0.1,1758,13.491155
n16_graph0,16,0.1,0.1,2163,13.491155
n16_graph0,16,0.1,0.1,2662,13.491155
n16_graph0,16,0.1,0.1,3276,13.247804
n16_graph0,16,0.1,0.1,4032,13.251182
n16_graph0,16,0.1,0.1,4961,13.260686
n16_graph0,16,0.1,0.1,6106,13.267053
n16_graph0,16,0.1,0.1,7514,13.243972
n16_graph0,16,0.1,0.1,9247,13.239308
n16_graph0,16,0.1,0.1,11380,13.243736
n16_graph0,16,0.1,0.1,14005,13.251577
n16_graph0,16,0.1,0.1,17235,13.055199
n16_graph0,16,0.1,0.1,21211,13.040617
n16_graph0,16,0.1,0.1,26103,13.037365
n16_graph0,16,0.1,0.1,32124,12.826262
n16_graph0,16,0.1,0.1,39534,12.828859
n16_graph0,16,0.1,0.1,48653,12.611686
n16_graph0,16,0.1,0.1,59875,12.423699
n16_graph0,16,0.1,0.1,73685,12.253030
n16_graph0,16,0.1,0.1,90681,12.039661
n16_graph0,16,0.1,0.1,111597,11.712356
n16_graph0,16,0.1,0.1,137338,11.465603
n16_graph0,16,0.1,0.1,169016,11.312888
n16_graph0,16,0.1,0.1,208000,11.215334
n16_graph0,16,0.1,0.2,1,15.893555
n16_graph0,16,0.1,0.2,2,15.893555
n16_graph0,16,0.1,0.2,3,15.893555
n16_graph0,16,0.1,0.2,4,15.893555
n16_graph0,16,0.1,0.2,5,15.893555
n16_graph0,16,0.1,0.2,6,15.893555
n16_graph0,16,0.1,0.2,8,15.893555
n16_graph0,16,0.1,0.2,10,15.893555
n16_graph0,16,0.1,0.2,12,15.893555
n16_graph0,16,0.1,0.2,15,15.893555
n16_graph0,16,0.1,0.2,18,15.893555
n16_graph0,16,0.1,0.2,22,15.893555
n16_graph0,16,0.1,0.2,28,15.893555
n16_graph0,16,0.1,0.2,34,15.893555
n16_graph0,16,0.1,0.2,42,15.893555
n16_graph0,16,0.1,0.2,52,15.893555
n16_graph0,16,0.1,0.2,63,15.893555
n16_graph0,16,0.1,0.2,78,15.893555
n16_graph0,16,0.1,0.2,96,15.893555
n16_graph0,16,0.1,0.2,118,15.893555
n16_graph0,16,0.1,0.2,146,15.893555
n16_graph0,16,0.1,0.2,179,15.893555
n16_graph0,16,0.1,0.2,221,15.893555
n16_graph0,16,0.1,0.2,271,15.893555
n16_graph0,16,0.1,0.2,334,15.893555
n16_graph0,16,0.1,0.2,411,15.893555
n16_graph0,16,0.1,0.2,506,15.893555
n16_graph0,16,0.1,0.2,623,15.893555
n16_graph0,16,0.1,0.2,766,15.893555
n16_graph0,16,0.1,0.2,943,15.893555
n16_graph0,16,0.1,0.2,1161,15.893555
n16_graph0,16,0.1,0.2,1428,15.893555
n16_graph0,16,0.1,0.2,1758,15.893555
n16_graph0,16,0.1,0.2,2163,15.893555
n16_graph0,16,0.1,0.2,2662,15.893555
n16_graph0,16,0.1,0.2,3276,15.564370
n16_graph0,16,0.1,0.2,4032,15.543205
n16_graph0,16,0.1,0.2,4961,15.532201
n16_graph0,16,0.1,0.2,6106,15.556069
n16_graph0,16,0.1,0.2,7514,15.545526
n16_graph0,16,0.1,0.2,9247,15.542477
n16_graph0,16,0.1,0.2,11380,15.552641
n16_graph0,16,0.1,0.2,14005,15.549270
n16_graph0,16,0.1,0.2,17235,15.152222
n16_graph0,16,0.1,0.2,21211,15.169561
n16_graph0,16,0.1,0.2,26103,15.186254
n16_graph0,16,0.1,0.2,32124,14.855049
n16_graph0,16,0.1,0.2,39534,14.863031
n16_graph0,16,0.1,0.2,48653,14.497899
n16_graph0,16,0.1,0.2,59875,14.174884
n16_graph0,16,0.1,0.2,73685,13.827304
n16_graph0,16,0.1,0.2,90681,13.492643
n16_graph0,16,0.1,0.2,111597,12.851271
n16_graph0,16,0.1,0.2,137338,12.366205
n16_graph0,16,0.1,0.2,169016,12.023639
n16_graph0,16,0.1,0.2,208000,11.777428
n16_graph0,16,0.1,0.3,1,18.297554
n16_graph0,16,0.1,0.3,2,18.297554
n16_graph0,16,0.1,0.3,3,18.297554
n16_graph0,16,0.1,0.3,4,18.297554
n16_graph0,16,0.1,0.3,5,18.297554
n16_graph0,16,0.1,0.3,6,18.297554
n16_graph0,16,0.1,0.3,8,18.297554
n16_graph0,16,0.1,0.3,10,18.297554
n16_graph0,16,0.1,0.3,12,18.297554
n16_graph0,16,0.1,0.3,15,18.297554
n16_graph0,16,0.1,0.3,18,18.297554
n16_graph0,16,0.1,0.3,22,18.297554
n16_graph0,16,0.1,0.3,28,18.297554
n16_graph0,16,0.1,0.3,34,18.297554
n16_graph0,16,0.1,0.3,42,18.297554
n16_graph0,16,0.1,0.3,52,18.297554
n16_graph0,16,0.1,0.3,63,18.297554
n16_graph0,16,0.1,0.3,78,18.297554
n16_graph0,16,0.1,0.3,96,18.297554
n16_graph0,16,0.1,0.3,118,18.297554
n16_graph0,16,0.1,0.3,146,18.297554
n16_graph0,16,0.1,0.3,179,18.297554
n16_graph0,16,0.1,0.3,221,18.297554
n16_graph0,16,0.1,0.3,271,18.297554
n16_graph0,16,0.1,0.3,334,18.297554
n16_graph0,16,0.1,0.3,411,18.297554
n16_graph0,16,0.1,0.3,506,18.297554
n16_graph0,16,0.1,0.3,623,18.297554
n16_graph0,16,0.1,0.3,766,18.297554
n16_graph0,16,0.1,0.3,943,18.297554
n16_graph0,16,0.1,0.3,1161,18.297554
n16_graph0,16,0.1,0.3,1428,18.297554
n16_graph0,16,0.1,0.3,1758,18.297554
n16_graph0,16,0.1,0.3,2163,18.297554
n16_graph0,16,0.1,0.3,2662,18.297554
n16_graph0,16,0.1,0.3,3276,17.930850
n16_graph0,16,0.1,0.3,4032,17.901296
n16_graph0,16,0.1,0.3,4961,17.874835
n16_graph0,16,0.1,0.3,6106,17.875827
n16_graph0,16,0.1,0.3,7514,17.878088
n16_graph0,16,0.1,0.3,9247,17.884209
n16_graph0,16,0.1,0.3,11380,17.883466
n16_graph0,16,0.1,0.3,14005,17.885522
n16_graph0,16,0.1,0.3,17235,17.449733
n16_graph0,16,0.1,0.3,21211,17.447327
n16_graph0,16,0.1,0.3,26103,17.453104
n16_graph0,16,0.1,0.3,32124,17.000027
n16_graph0,16,0.1,0.3,39534,17.018519
n16_graph0,16,0.1,0.3,48653,16.564353
n16_graph0,16,0.1,0.3,59875,16.096579
n16_graph0,16,0.1,0.3,73685,15.634972
n16_graph0,16,0.1,0.3,90681,15.178405
n16_graph0,16,0.1,0.3,111597,14.259175
n16_graph0,16,0.1,0.3,137338,13.421278
n16_graph0,16,0.1,0.3,169016,12.653886
n16_graph0,16,0.1,0.3,208000,12.258241
n16_graph0,16,0.1,0.5,1,23.110347
n16_graph0,16,0.1,0.5,2,23.110347
n16_graph0,16,0.1,0.5,3,23.110347
n16_graph0,16,0.1,0.5,4,23.110347
n16_graph0,16,0.1,0.5,5,23.110347
n16_graph0,16,0.1,0.5,6,23.110347
n16_graph0,16,0.1,0.5,8,23.110347
n16_graph0,16,0.1,0.5,10,23.110347
n16_graph0,16,0.1,0.5,12,23.110347
n16_graph0,16,0.1,0.5,15,23.110347
n16_graph0,16,0.1,0.5,18,23.110347
n16_graph0,16,0.1,0.5,22,23.110347
n16_graph0,16,0.1,0.5,28,23.110347
n16_graph0,16,0.1,0.5,34,23.110347
n16_graph0,16,0.1,0.5,42,23.110347
n16_graph0,16,0.1,0.5,52,23.110347
n16_graph0,16,0.1,0.5,63,23.110347
n16_graph0,16,0.1,0.5,78,23.110347
n16_graph0,16,0.1,0.5,96,23.110347
n16_graph0,16,0.1,0.5,118,23.110347
n16_graph0,16,0.1,0.5,146,23.110347
n16_graph0,16,0.1,0.5,179,23.110347
n16_graph0,16,0.1,0.5,221,23.110347
n16_graph0,16,0.1,0.5,271,23.110347
n16_graph0,16,0.1,0.5,334,23.110347
n16_graph0,16,0.1,0.5,411,23.110347
n16_graph0,16,0.1,0.5,506,23.110347
n16_graph0,16,0.1,0.5,623,23.110347
n16_graph0,16,0.1,0.5,766,23.110347
n16_graph0,16,0.1,0.5,943,23.110347
n16_graph0,16,0.1,0.5,1161,23.110347
n16_graph0,16,0.1,0.5,1428,23.110347
n16_graph0,16,0.1,0.5,1758,23.110347
n16_graph0,16,0.1,0.5,2163,23.110347
n16_graph0,16,0.1,0.5,2662,23.110347
n16_graph0,16,0.1,0.5,3276,22.605281
n16_graph0,16,0.1,0.5,4032,22.657067
n16_graph0,16,0.1,0.5,4961,22.653787
n16_graph0,16,0.1,0.5,6106,22.658136
n16_graph0,16,0.1,0.5,7514,22.651282
n16_graph0,16,0.1,0.5,9247,22.649830
n16_graph0,16,0.1,0.5,11380,22.637338
n16_graph0,16,0.1,0.5,14005,22.631627
n16_graph0,16,0.1,0.5,17235,22.157019
n16_graph0,16,0.1,0.5,21211,22.147556
n16_graph0,16,0.1,0.5,26103,22.134328
n16_graph0,16,0.1,0.5,32124,21.640259
n16_graph0,16,0.1,0.5,39534,21.631624
n16_graph0,16,0.1,0.5,48653,21.083400
n16_graph0,16,0.1,0.5,59875,20.570252
n16_graph0,16,0.1,0.5,73685,20.009942
n16_graph0,16,0.1,0.5,90681,19.452511
n16_graph0,16,0.1,0.5,111597,18.221664
n16_graph0,16,0.1,0.5,137338,17.093360
n16_graph0,16,0.1,0.5,169016,15.743229
n16_graph0,16,0.1,0.5,208000,14.654235
n16_graph0,16,0.1,0.8,1,30.341500
n16_graph0,16,0.1,0.8,2,30.341500
n16_graph0,16,0.1,0.8,3,30.341500
n16_graph0,16,0.1,0.8,4,30.341500
n16_graph0,16,0.1,0.8,5,30.341500
n16_graph0,16,0.1,0.8,6,30.341500
n16_graph0,16,0.1,0.8,8,30.341500
n16_graph0,16,0.1,0.8,10,30.341500
n16_graph0,16,0.1,0.8,12,30.341500
n16_graph0,16,0.1,0.8,15,30.341500
n16_graph0,16,0.1,0.8,18,30.341500
n16_graph0,16,0.1,0.8,22,30.341500
n16_graph0,16,0.1,0.8,27,30.341500
n16_graph0,16,0.1,0.8,33,30.341500
n16_graph0,16,0.1,0.8,41,30.341500
n16_graph0,16,0.1,0.8,51,30.341500
n16_graph0,16,0.1,0.8,62,30.341500
n16_graph0,16,0.1,0.8,76,30.341500
n16_graph0,16,0.1,0.8,94,30.341500
n16_graph0,16,0.1,0.8,115,30.341500
n16_graph0,16,0.1,0.8,142,30.341500
n16_graph0,16,0.1,0.8,174,30.341500
n16_graph0,16,0.1,0.8,214,30.341500
n16_graph0,16,0.1,0.8,264,30.341500
n16_graph0,16,0.1,0.8,324,30.341500
n16_graph0,16,0.1,0.8,398,30.341500
n16_graph0,16,0.1,0.8,490,30.341500
n16_graph0,16,0.1,0.8,602,30.341500
n16_graph0,16,0.1,0.8,740,30.341500
n16_graph0,16,0.1,0.8,910,30.341500
n16_graph0,16,0.1,0.8,1118,30.341500
n16_graph0,16,0.1,0.8,1375,30.341500
n16_graph0,16,0.1,0.8,1690,30.341500
n16_graph0,16,0.1,0.8,2077,30.341500
n16_graph0,16,0.1,0.8,2554,30.341500
n16_graph0,16,0.1,0.8,3139,29.921365
n16_graph0,16,0.1,0.8,3859,29.843123
n16_graph0,16,0.1,0.8,4744,29.847461
n16_graph0,16,0.1,0.8,5832,29.834302
n16_graph0,16,0.1,0.8,7169,29.826954
n16_graph0,16,0.1,0.8,8813,29.827200
n16_graph0,16,0.1,0.8,10834,29.835067
n16_graph0,16,0.1,0.8,13318,29.837024
n16_graph0,16,0.1,0.8,16372,29.362674
n16_graph0,16,0.1,0.8,20126,29.341119
n16_graph0,16,0.1,0.8,24741,29.325724
n16_graph0,16,0.1,0.8,30414,28.788904
n16_graph0,16,0.1,0.8,37389,28.786806
n16_graph0,16,0.1,0.8,45962,28.214312
n16_graph0,16,0.1,0.8,56502,27.638725
n16_graph0,16,0.1,0.8,69459,27.063468
n16_graph0,16,0.1,0.8,85386,26.412486
n16_graph0,16,0.1,0.8,104966,25.782463
n16_graph0,16,0.1,0.8,129036,24.402804
n16_graph0,16,0.1,0.8,158626,22.933438
n16_graph0,16,0.1,0.8,195000,20.704623
n16_graph0,16,0.1,1.0,1,35.170222
n16_graph0,16,0.1,1.0,2,35.170222
n16_graph0,16,0.1,1.0,3,35.170222
n16_graph0,16,0.1,1.0,4,35.170222
n16_graph0,16,0.1,1.0,5,35.170222
n16_graph0,16,0.1,1.0,6,35.170222
n16_graph0,16,0.1,1.0,8,35.170222
n16_graph0,16,0.1,1.0,10,35.170222
n16_graph0,16,0.1,1.0,12,35.170222
n16_graph0,16,0.1,1.0,15,35.170222
n16_graph0,16,0.1,1.0,18,35.170222
n16_graph0,16,0.1,1.0,22,35.170222
n16_graph0,16,0.1,1.0,27,35.170222
n16_graph0,16,0.1,1.0,33,35.170222
n16_graph0,16,0.1,1.0,41,35.170222
n16_graph0,16,0.1,1.0,51,35.170222
n16_graph0,16,0.1,1.0,62,35.170222
n16_graph0,16,0.1,1.0,76,35.170222
n16_graph0,16,0.1,1.0,94,35.170222
n16_graph0,16,0.1,1.0,115,35.170222
n16_graph0,16,0.1,1.0,142,35.170222
n16_graph0,16,0.1,1.0,174,35.170222
n16_graph0,16,0.1,1.0,214,35.170222
n16_graph0,16,0.1,1.0,264,35.170222
n16_graph0,16,0.1,1.0,324,35.170222
n16_graph0,16,0.1,1.0,398,35.170222
n16_graph0,16,0.1,1.0,490,35.170222
n16_graph0,16,0.1,1.0,602,35.170222
n16_graph0,16,0.1,1.0,740,35.170222
n16_graph0,16,0.1,1.0,910,35.170222
n16_graph0,16,0.1,1.0,1118,35.170222
n16_graph0,16,0.1,1.0,1375,35.170222
n16_graph0,16,0.1,1.0,1690,35.170222
n16_graph0,16,0.1,1.0,2077,35.170222
n16_graph0,16,0.1,1.0,2554,35.170222
n16_graph0,16,0.1,1.0,3139,34.664116
n16_graph0,16,0.1,1.0,3859,34.633099
n16_graph0,16,0.1,1.0,4744,34.639752
n16_graph0,16,0.1,1.0,5832,34.634874
n16_graph0,16,0.1,1.0,7169,34.637474
n16_graph0,16,0.1,1.0,8813,34.655733
n16_graph0,16,0.1,1.0,10834,34.660577
n16_graph0,16,0.1,1.0,13318,34.659283
n16_graph0,16,0.1,1.0,16372,34.152602
n16_graph0,16,0.1,1.0,20126,34.141400
n16_graph0,16,0.1,1.0,24741,34.130082
n16_graph0,16,0.1,1.0,30414,33.568846
n16_graph0,16,0.1,1.0,37389,33.587966
n16_graph0,16,0.1,1.0,45962,33.019731
n16_graph0,16,0.1,1.0,56502,32.475339
n16_graph0,16,0.1,1.0,69459,31.775553
n16_graph0,16,0.1,1.0,85386,31.205854
n16_graph0,16,0.1,1.0,104966,30.556768
n16_graph0,16,0.1,1.0,129036,29.136896
n16_graph0,16,0.1,1.0,158626,27.632695
n16_graph0,16,0.1,1.0,195000,25.703030
n16_graph0,16,0.1,1.3,1,42.425176
n16_graph0,16,0.1,1.3,2,42.425176
n16_graph0,16,0.1,1.3,3,42.425176
n16_graph0,16,0.1,1.3,4,42.425176
n16_graph0,16,0.1,1.3,5,42.425176
n16_graph0,16,0.1,1.3,6,42.425176
n16_graph0,16,0.1,1.3,8,42.425176
n16_graph0,16,0.1,1.3,10,42.425176
n16_graph0,16,0.1,1.3,12,42.425176
n16_graph0,16,0.1,1.3,14,42.425176
n16_graph0,16,0.1,1.3,18,42.425176
n16_graph0,16,0.1,1.3,22,42.425176
n16_graph0,16,0.1,1.3,27,42.425176
n16_graph0,16,0.1,1.3,33,42.425176
n16_graph0,16,0.1,1.3,40,42.425176
n16_graph0,16,0.1,1.3,49,42.425176
n16_graph0,16,0.1,1.3,61,42.425176
n16_graph0,16,0.1,1.3,75,42.425176
n16_graph0,16,0.1,1.3,91,42.425176
n16_graph0,16,0.1,1.3,112,42.425176
n16_graph0,16,0.1,1.3,138,42.425176
n16_graph0,16,0.1,1.3,169,42.425176
n16_graph0,16,0.1,1.3,208,42.425176
n16_graph0,16,0.1,1.3,255,42.425176
n16_graph0,16,0.1,1.3,314,42.425176
n16_graph0,16,0.1,1.3,385,42.425176
n16_graph0,16,0.1,1.3,473,42.425176
n16_graph0,16,0.1,1.3,580,42.425176
n16_graph0,16,0.1,1.3,713,42.425176
n16_graph0,16,0.1,1.3,875,42.425176
n16_graph0,16,0.1,1.3,1075,42.425176
n16_graph0,16,0.1,1.3,1319,42.425176
n16_graph0,16,0.1,1.3,1620,42.425176
n16_graph0,16,0.1,1.3,1989,42.425176
n16_graph0,16,0.1,1.3,2443,42.425176
n16_graph0,16,0.1,1.3,2999,42.425176
n16_graph0,16,0.1,1.3,3683,41.885979
n16_graph0,16,0.1,1.3,4522,41.907733
n16_graph0,16,0.1,1.3,5552,41.918733
n16_graph0,16,0.1,1.3,6817,41.908491
n16_graph0,16,0.1,1.3,8371,41.910186
n16_graph0,16,0.1,1.3,10278,41.907638
n16_graph0,16,0.1,1.3,12620,41.909306
n16_graph0,16,0.1,1.3,15496,41.908224
n16_graph0,16,0.1,1.3,19027,41.400307
n16_graph0,16,0.1,1.3,23363,41.395469
n16_graph0,16,0.1,1.3,28687,41.387026
n16_graph0,16,0.1,1.3,35224,40.848616
n16_graph0,16,0.1,1.3,43251,40.351017
n16_graph0,16,0.1,1.3,53107,40.314534
n16_graph0,16,0.1,1.3,65208,39.719512
n16_graph0,16,0.1,1.3,80068,39.126631
n16_graph0,16,0.1,1.3,98313,37.833465
n16_graph0,16,0.1,1.3,120716,36.527400
n16_graph0,16,0.1,1.3,148224,34.907344
n16_graph0,16,0.1,1.3,182000,33.335229
n16_graph0,16,0.1,1.8,1,54.548167
n16_graph0,16,0.1,1.8,2,54.548167
n16_graph0,16,0.1,1.8,3,54.548167
n16_graph0,16,0.1,1.8,4,54.548167
n16_graph0,16,0.1,1.8,5,54.548167
n16_graph0,16,0.1,1.8,6,54.548167
n16_graph0,16,0.1,1.8,8,54.548167
n16_graph0,16,0.1,1.8,10,54.548167
n16_graph0,16,0.1,1.8,12,54.548167
n16_graph0,16,0.1,1.8,14,54.548167
n16_graph0,16,0.1,1.8,18,54.548167
n16_graph0,16,0.1,1.8,22,54.548167
n16_graph0,16,0.1,1.8,27,54.548167
n16_graph0,16,0.1,1.8,33,54.548167
n16_graph0,16,0.1,1.8,40,54.548167
n16_graph0,16,0.1,1.8,49,54.548167
n16_graph0,16,0.1,1.8,61,54.548167
n16_graph0,16,0.1,1.8,75,54.548167
n16_graph0,16,0.1,1.8,91,54.548167
n16_graph0,16,0.1,1.8,112,54.548167
n16_graph0,16,0.1,1.8,138,54.548167
n16_graph0,16,0.1,1.8,169,54.548167
n16_graph0,16,0.1,1.8,208,54.548167
n16_graph0,16,0.1,1.8,255,54.548167
n16_graph0,16,0.1,1.8,314,54.548167
n16_graph0,16,0.1,1.8,385,54.548167
n16_graph0,16,0.1,1.8,473,54.548167
n16_graph0,16,0.1,1.8,580,54.548167
n16_graph0,16,0.1,1.8,713,54.548167
n16_graph0,16,0.1,1.8,875,54.548167
n16_graph0,16,0.1,1.8,1075,54.548167
n16_graph0,16,0.1,1.8,1319,54.548167
n16_graph0,16,0.1,1.8,1620,54.548167
n16_graph0,16,0.1,1.8,1989,54.548167
n16_graph0,16,0.1,1.8,2443,54.548167
n16_graph0,16,0.1,1.8,2999,54.548167
n16_graph0,16,0.1,1.8,3683,54.049290
n16_graph0,16,0.1,1.8,4522,54.034927
n16_graph0,16,0.1,1.8,5552,54.031188
n16_graph0,16,0.1,1.8,6817,54.035893
n16_graph0,16,0.1,1.8,8371,54.042039
n16_graph0,16,0.1,1.8,10278,54.042870
n16_graph0,16,0.1,1.8,12620,54.044343
n16_graph0,16,0.1,1.8,15496,54.044587
n16_graph0,16,0.1,1.8,19027,53.529825
n16_graph0,16,0.1,1.8,23363,53.520223
n16_graph0,16,0.1,1.8,28687,53.520385
n16_graph0,16,0.1,1.8,35224,52.967156
n16_graph0,16,0.1,1.8,43251,52.393425
n16_graph0,16,0.1,1.8,53107,52.416071
n16_graph0,16,0.1,1.8,65208,51.833886
n16_graph0,16,0.1,1.8,80068,51.216012
n16_graph0,16,0.1,1.8,98313,49.960372
n16_graph0,16,0.1,1.8,120716,48.601228
n16_graph0,16,0.1,1.8,148224,46.953994
n16_graph0,16,0.1,1.8,182000,46.132991
n16_graph0,16,0.1,2.5,1,71.585232
n16_graph0,16,0.1,2.5,2,71.585232
n16_graph0,16,0.1,2.5,3,71.585232
n16_graph0,16,0.1,2.5,4,71.585232
n16_graph0,16,0.1,2.5,5,71.585232
n16_graph0,16,0.1,2.5,6,71.585232
n16_graph0,16,0.1,2.5,8,71.585232
n16_graph0,16,0.1,2.5,9,71.585232
n16_graph0,16,0.1,2.5,12,71.585232
n16_graph0,16,0.1,2.5,14,71.585232
n16_graph0,16,0.1,2.5,17,71.585232
n16_graph0,16,0.1,2.5,21,71.585232
n16_graph0,16,0.1,2.5,26,71.585232
n16_graph0,16,0.1,2.5,32,71.585232
n16_graph0,16,0.1,2.5,39,71.585232
n16_graph0,16,0.1,2.5,48,71.585232
n16_graph0,16,0.1,2.5,59,71.585232
n16_graph0,16,0.1,2.5,73,71.585232
n16_graph0,16,0.1,2.5,89,71.585232
n16_graph0,16,0.1,2.5,109,71.585232
n16_graph0,16,0.1,2.5,134,71.585232
n16_graph0,16,0.1,2.5,164,71.585232
n16_graph0,16,0.1,2.5,201,71.585232
n16_graph0,16,0.1,2.5,247,71.585232
n16_graph0,16,0.1,2.5,303,71.585232
n16_graph0,16,0.1,2.5,371,71.585232
n16_graph0,16,0.1,2.5,455,71.585232
n16_graph0,16,0.1,2.5,558,71.585232
n16_graph0,16,0.1,2.5,685,71.585232
n16_graph0,16,0.1,2.5,840,71.585232
n16_graph0,16,0.1,2.5,1030,71.585232
n16_graph0,16,0.1,2.5,1263,71.585232
n16_graph0,16,0.1,2.5,1548,71.585232
n16_graph0,16,0.1,2.5,1899,71.585232
n16_graph0,16,0.1,2.5,2329,71.585232
n16_graph0,16,0.1,2.5,2856,71.585232
n16_graph0,16,0.1,2.5,3502,71.105662
n16_graph0,16,0.1,2.5,4295,71.088987
n16_graph0,16,0.1,2.5,5267,71.101177
n16_graph0,16,0.1,2.5,6459,71.097818
n16_graph0,16,0.1,2.5,7921,71.090185
n16_graph0,16,0.1,2.5,9713,71.088625
n16_graph0,16,0.1,2.5,11912,71.084846
n16_graph0,16,0.1,2.5,14608,71.081723
n16_graph0,16,0.1,2.5,17914,70.555995
n16_graph0,16,0.1,2.5,21969,70.561323
n16_graph0,16,0.1,2.5,26941,70.564089
n16_graph0,16,0.1,2.5,33039,70.000655
n16_graph0,16,0.1,2.5,40516,70.007549
n16_graph0,16,0.1,2.5,49686,69.426173
n16_graph0,16,0.1,2.5,60932,68.844198
n16_graph0,16,0.1,2.5,74723,68.264049
n16_graph0,16,0.1,2.5,91635,67.642548
n16_graph0,16,0.1,2.5,112375,66.269363
n16_graph0,16,0.1,2.5,137809,64.882832
n16_graph0,16,0.1,2.5,169000,64.081086
n16_graph0,16,0.1,5.0,1,133.012187
n16_graph0,16,0.1,5.0,2,133.012187
n16_graph0,16,0.1,5.0,3,133.012187
n16_graph0,16,0.1,5.0,4,133.012187
n16_graph0,16,0.1,5.0,5,133.012187
n16_graph0,16,0.1,5.0,6,133.012187
n16_graph0,16,0.1,5.0,7,133.012187
n16_graph0,16,0.1,5.0,9,133.012187
n16_graph0,16,0.1,5.0,11,133.012187
n16_graph0,16,0.1,5.0,13,133.012187
n16_graph0,16,0.1,5.0,16,133.012187
n16_graph0,16,0.1,5.0,19,133.012187
n16_graph0,16,0.1,5.0,24,133.012187
n16_graph0,16,0.1,5.0,29,133.012187
n16_graph0,16,0.1,5.0,35,133.012187
n16_graph0,16,0.1,5.0,43,133.012187
n16_graph0,16,0.1,5.0,52,133.012187
n16_graph0,16,0.1,5.0,64,133.012187
n16_graph0,16,0.1,5.0,78,133.012187
n16_graph0,16,0.1,5.0,95,133.012187
n16_graph0,16,0.1,5.0,115,133.012187
n16_graph0,16,0.1,5.0,140,133.012187
n16_graph0,16,0.1,5.0,171,133.012187
n16_graph0,16,0.1,5.0,209,133.012187
n16_graph0,16,0.1,5.0,254,133.012187
n16_graph0,16,0.1,5.0,310,133.012187
n16_graph0,16,0.1,5.0,378,133.012187
n16_graph0,16,0.1,5.0,460,133.012187
n16_graph0,16,0.1,5.0,561,133.012187
n16_graph0,16,0.1,5.0,684,133.012187
n16_graph0,16,0.1,5.0,833,133.012187
n16_graph0,16,0.1,5.0,1015,133.012187
n16_graph0,16,0.1,5.0,1237,133.012187
n16_graph0,16,0.1,5.0,1508,133.012187
n16_graph0,16,0.1,5.0,1838,133.012187
n16_graph0,16,0.1,5.0,2240,133.012187
n16_graph0,16,0.1,5.0,2729,133.012187
n16_graph0,16,0.1,5.0,3326,132.530328
n16_graph0,16,0.1,5.0,4054,132.516034
n16_graph0,16,0.1,5.0,4940,132.508416
n16_graph0,16,0.1,5.0,6021,132.493391
n16_graph0,16,0.1,5.0,7338,132.500857
n16_graph0,16,0.1,5.0,8943,132.502093
n16_graph0,16,0.1,5.0,10899,132.503967
n16_graph0,16,0.1,5.0,13282,132.504744
n16_graph0,16,0.1,5.0,16187,131.944463
n16_graph0,16,0.1,5.0,19728,131.972324
n16_graph0,16,0.1,5.0,24042,131.974024
n16_graph0,16,0.1,5.0,29301,131.475981
n16_graph0,16,0.1,5.0,35709,131.431136
n16_graph0,16,0.1,5.0,43519,130.867491
n16_graph0,16,0.1,5.0,53037,130.869096
n16_graph0,16,0.1,5.0,64637,130.298448
n16_graph0,16,0.1,5.0,78774,129.681104
n16_graph0,16,0.1,5.0,96003,128.416449
n16_graph0,16,0.1,5.0,117000,127.971902
n16_graph0,16,0.2,0.1,1,13.493555
n16_graph0,16,0.2,0.1,2,13.493555
n16_graph0,16,0.2,0.1,3,13.493555
n16_graph0,16,0.2,0.1,4,13.493555
n16_graph0,16,0.2,0.1,5,13.493555
n16_graph0,16,0.2,0.1,6,13.493555
n16_graph0,16,0.2,0.1,8,13.493555
n16_graph0,16,0.2,0.1,10,13.493555
n16_graph0,16,0.2,0.1,12,13.493555
n16_graph0,16,0.2,0.1,15,13.493555
n16_graph0,16,0.2,0.1,18,13.493555
n16_graph0,16,0.2,0.1,22,13.493555
n16_graph0,16,0.2,0.1,28,13.493555
n16_graph0,16,0.2,0.1,34,13.493555
n16_graph0,16,0.2,0.1,42,13.493555
n16_graph0,16,0.2,0.1,52,13.493555
n16_graph0,16,0.2,0.1,63,13.493555
