graph_id,n,h,beta,step_n_mult,samples_per_segment,n_segments,burnin,total_steps,log_Z,runtime_s
n30_graph0,30,0.5,1.3,1,3000,13,3000,78000,77.956836,0.0630
n30_graph0,30,0.5,1.3,1,10000,13,3000,169000,77.922326,0.1478
n30_graph0,30,0.5,1.3,4,100,52,3000,161200,77.891686,0.1205
n30_graph0,30,0.5,1.3,4,300,52,3000,171600,77.966750,0.1313
n30_graph0,30,0.5,1.3,4,1000,52,3000,208000,78.024491,0.1619
n30_graph0,30,0.5,1.3,4,3000,52,3000,312000,78.007550,0.2530
n30_graph0,30,0.5,1.3,4,10000,52,3000,676000,78.015714,0.5838
n30_graph0,30,0.5,1.3,20,100,257,3000,796700,77.966758,0.6009
n30_graph0,30,0.5,1.3,20,300,257,3000,848100,78.012958,0.6580
n30_graph0,30,0.5,1.3,20,1000,257,3000,1028000,78.014716,0.8320
n30_graph0,30,0.5,1.3,20,3000,257,3000,1542000,78.006306,1.2920
n30_graph0,30,0.5,1.3,20,10000,257,3000,3341000,78.001963,3.0066
n30_graph0,30,0.5,1.8,1,100,9,3000,27900,108.090093,0.0203
n30_graph0,30,0.5,1.8,1,300,9,3000,29700,108.214681,0.0219
n30_graph0,30,0.5,1.8,1,1000,9,3000,36000,107.963635,0.0274
n30_graph0,30,0.5,1.8,1,3000,9,3000,54000,108.005085,0.0439
n30_graph0,30,0.5,1.8,1,10000,9,3000,117000,107.992312,0.1018
n30_graph0,30,0.5,1.8,4,100,35,3000,108500,108.079076,0.0818
n30_graph0,30,0.5,1.8,4,300,35,3000,115500,108.056276,0.0902
n30_graph0,30,0.5,1.8,4,1000,35,3000,140000,107.990669,0.1152
n30_graph0,30,0.5,1.8,4,3000,35,3000,210000,107.984495,0.1818
n30_graph0,30,0.5,1.8,4,10000,35,3000,455000,107.995904,0.4157
n30_graph0,30,0.5,1.8,20,100,171,3000,530100,107.998111,0.3956
n30_graph0,30,0.5,1.8,20,300,171,3000,564300,107.954991,0.4388
n30_graph0,30,0.5,1.8,20,1000,171,3000,684000,107.996901,0.5573
n30_graph0,30,0.5,1.8,20,3000,171,3000,1026000,108.002032,0.8977
n30_graph0,30,0.5,1.8,20,10000,171,3000,2223000,107.997831,2.0435
n30_graph0,30,0.5,2.5,1,100,5,3000,15500,150.002508,0.0126
n30_graph0,30,0.5,2.5,1,300,5,3000,16500,149.839346,0.0125
n30_graph0,30,0.5,2.5,1,1000,5,3000,20000,150.013780,0.0159
n30_graph0,30,0.5,2.5,1,3000,5,3000,30000,150.009141,0.0250
n30_graph0,30,0.5,2.5,1,10000,5,3000,65000,150.010590,0.0622
n30_graph0,30,0.5,2.5,4,100,19,3000,58900,149.981577,0.0452
n30_graph0,30,0.5,2.5,4,300,19,3000,62700,149.945445,0.0506
n30_graph0,30,0.5,2.5,4,1000,19,3000,76000,150.015803,0.0624
n30_graph0,30,0.5,2.5,4,3000,19,3000,114000,150.003516,0.0944
n30_graph0,30,0.5,2.5,4,10000,19,3000,247000,149.996734,0.2361
n30_graph0,30,0.5,2.5,20,100,92,3000,285200,150.015970,0.2176
n30_graph0,30,0.5,2.5,20,300,92,3000,303600,149.992726,0.2628
n30_graph0,30,0.5,2.5,20,1000,92,3000,368000,149.999159,0.3467
n30_graph0,30,0.5,2.5,20,3000,92,3000,552000,150.005212,0.5455
n30_graph0,30,0.5,2.5,20,10000,92,3000,1196000,149.999874,1.3101
n30_graph0,30,0.5,5.0,1,100,1,3000,3100,299.981933,0.0025
n30_graph0,30,0.5,5.0,1,300,1,3000,3300,300.011820,0.0025
n30_graph0,30,0.5,5.0,1,1000,1,3000,4000,300.004169,0.0033
n30_graph0,30,0.5,5.0,1,3000,1,3000,6000,300.012121,0.0053
n30_graph0,30,0.5,5.0,1,10000,1,3000,13000,299.994457,0.0116
n30_graph0,30,0.5,5.0,4,100,2,3000,6200,299.991360,0.0047
n30_graph0,30,0.5,5.0,4,300,2,3000,6600,299.995252,0.0053
n30_graph0,30,0.5,5.0,4,1000,2,3000,8000,299.994648,0.0068
n30_graph0,30,0.5,5.0,4,3000,2,3000,12000,299.998626,0.0105
n30_graph0,30,0.5,5.0,4,10000,2,3000,26000,299.997127,0.0246
n30_graph0,30,0.5,5.0,20,100,9,3000,27900,299.994626,0.0251
n30_graph0,30,0.5,5.0,20,300,9,3000,29700,300.007534,0.0250
n30_graph0,30,0.5,5.0,20,1000,9,3000,36000,299.999237,0.0302
n30_graph0,30,0.5,5.0,20,3000,9,3000,54000,300.000487,0.0490
n30_graph0,30,0.5,5.0,20,10000,9,3000,117000,300.001595,0.1158
n30_graph0,30,1.0,0.1,1,100,28,3000,86800,20.836363,0.0676
n30_graph0,30,1.0,0.1,1,300,28,3000,92400,21.603073,0.0865
n30_graph0,30,1.0,0.1,1,1000,28,3000,112000,21.420457,0.1213
n30_graph0,30,1.0,0.1,1,3000,28,3000,168000,21.139058,0.1628
n30_graph0,30,1.0,0.1,1,10000,28,3000,364000,21.373827,0.3049
n30_graph0,30,1.0,0.1,4,100,109,3000,337900,20.781954,0.2936
n30_graph0,30,1.0,0.1,4,300,109,3000,359700,21.104595,0.2925
n30_graph0,30,1.0,0.1,4,1000,109,3000,436000,21.132379,0.3670
n30_graph0,30,1.0,0.1,4,3000,109,3000,654000,21.215845,0.5805
n30_graph0,30,1.0,0.1,4,10000,109,3000,1417000,21.251007,1.3367
n30_graph0,30,1.0,0.1,20,100,541,3000,1677100,21.379223,1.2062
n30_graph0,30,1.0,0.1,20,300,541,3000,1785300,21.154078,1.2898
n30_graph0,30,1.0,0.1,20,1000,541,3000,2164000,21.269515,1.6186
n30_graph0,30,1.0,0.1,20,3000,541,3000,3246000,21.228797,2.7813
n30_graph0,30,1.0,0.1,20,10000,541,3000,7033000,21.216002,5.7904
n30_graph0,30,1.0,0.2,1,100,25,3000,77500,22.194227,0.0575
n30_graph0,30,1.0,0.2,1,300,25,3000,82500,22.865958,0.0626
n30_graph0,30,1.0,0.2,1,1000,25,3000,100000,22.996330,0.0797
n30_graph0,30,1.0,0.2,1,3000,25,3000,150000,23.249100,0.1495
n30_graph0,30,1.0,0.2,1,10000,25,3000,325000,22.912952,0.2819
n30_graph0,30,1.0,0.2,4,100,97,3000,300700,22.941662,0.2605
n30_graph0,30,1.0,0.2,4,300,97,3000,320100,22.927980,0.3005
n30_graph0,30,1.0,0.2,4,1000,97,3000,388000,23.051358,0.2897
n30_graph0,30,1.0,0.2,4,3000,97,3000,582000,22.960251,0.4595
n30_graph0,30,1.0,0.2,4,10000,97,3000,1261000,22.833744,1.0510
n30_graph0,30,1.0,0.2,20,100,482,3000,1494200,23.037712,1.3358
n30_graph0,30,1.0,0.2,20,300,482,3000,1590600,22.896965,1.3035
n30_graph0,30,1.0,0.2,20,1000,482,3000,1928000,22.854506,1.7288
n30_graph0,30,1.0,0.2,20,3000,482,3000,2892000,22.840390,2.5235
n30_graph0,30,1.0,0.2,20,10000,482,3000,6266000,22.884699,5.4862
n30_graph0,30,1.0,0.3,1,100,22,3000,68200,25.842973,0.0527
n30_graph0,30,1.0,0.3,1,300,22,3000,72600,27.151204,0.0593
n30_graph0,30,1.0,0.3,1,1000,22,3000,88000,26.052818,0.0766
n30_graph0,30,1.0,0.3,1,3000,22,3000,132000,26.174926,0.1124
n30_graph0,30,1.0,0.3,1,10000,22,3000,286000,26.277701,0.2335
n30_graph0,30,1.0,0.3,4,100,86,3000,266600,26.270622,0.1878
n30_graph0,30,1.0,0.3,4,300,86,3000,283800,25.997621,0.2045
n30_graph0,30,1.0,0.3,4,1000,86,3000,344000,26.420313,0.3054
n30_graph0,30,1.0,0.3,4,3000,86,3000,516000,26.235194,0.4228
n30_graph0,30,1.0,0.3,4,10000,86,3000,1118000,26.233362,0.9718
n30_graph0,30,1.0,0.3,20,100,426,3000,1320600,26.280352,0.9631
n30_graph0,30,1.0,0.3,20,300,426,3000,1405800,26.248911,1.1514
n30_graph0,30,1.0,0.3,20,1000,426,3000,1704000,26.267309,1.3152
n30_graph0,30,1.0,0.3,20,3000,426,3000,2556000,26.251069,2.1011
n30_graph0,30,1.0,0.3,20,10000,426,3000,5538000,26.294696,4.6538
n30_graph0,30,1.0,0.5,1,100,17,3000,52700,37.698792,0.0383
n30_graph0,30,1.0,0.5,1,300,17,3000,56100,38.556765,0.0415
n30_graph0,30,1.0,0.5,1,1000,17,3000,68000,37.974842,0.0515
n30_graph0,30,1.0,0.5,1,3000,17,3000,102000,38.055804,0.0813
n30_graph0,30,1.0,0.5,1,10000,17,3000,221000,38.142089,0.1854
n30_graph0,30,1.0,0.5,4,100,65,3000,201500,38.373403,0.1469
n30_graph0,30,1.0,0.5,4,300,65,3000,214500,38.200301,0.1586
n30_graph0,30,1.0,0.5,4,1000,65,3000,260000,38.099820,0.1985
n30_graph0,30,1.0,0.5,4,3000,65,3000,390000,38.091872,0.3202
n30_graph0,30,1.0,0.5,4,10000,65,3000,845000,38.175595,0.7084
n30_graph0,30,1.0,0.5,20,100,323,3000,1001300,38.139096,0.7205
n30_graph0,30,1.0,0.5,20,300,323,3000,1065900,38.076025,0.7937
n30_graph0,30,1.0,0.5,20,1000,323,3000,1292000,38.138949,1.0036
n30_graph0,30,1.0,0.5,20,3000,323,3000,1938000,38.173807,1.6288
n30_graph0,30,1.0,0.5,20,10000,323,3000,4199000,38.164457,3.6077
n30_graph0,30,1.0,0.8,1,100,11,3000,34100,60.256418,0.0267
n30_graph0,30,1.0,0.8,1,300,11,3000,36300,60.108741,0.0282
n30_graph0,30,1.0,0.8,1,1000,11,3000,44000,60.057534,0.0347
n30_graph0,30,1.0,0.8,1,3000,11,3000,66000,60.044783,0.0558
n30_graph0,30,1.0,0.8,1,10000,11,3000,143000,60.068666,0.1237
n30_graph0,30,1.0,0.8,4,100,41,3000,127100,60.258117,0.0948
n30_graph0,30,1.0,0.8,4,300,41,3000,135300,60.112116,0.1013
n30_graph0,30,1.0,0.8,4,1000,41,3000,164000,59.983676,0.1273
n30_graph0,30,1.0,0.8,4,3000,41,3000,246000,60.087669,0.1999
n30_graph0,30,1.0,0.8,4,10000,41,3000,533000,60.052275,0.4556
n30_graph0,30,1.0,0.8,20,100,202,3000,626200,60.048389,0.4722
n30_graph0,30,1.0,0.8,20,300,202,3000,666600,60.026588,0.5117
n30_graph0,30,1.0,0.8,20,1000,202,3000,808000,60.074102,0.6416
n30_graph0,30,1.0,0.8,20,3000,202,3000,1212000,60.063686,0.9811
n30_graph0,30,1.0,0.8,20,10000,202,3000,2626000,60.045405,2.2999
n30_graph0,30,1.0,1.0,1,100,8,3000,24800,74.890161,0.0188
n30_graph0,30,1.0,1.0,1,300,8,3000,26400,75.014487,0.0206
n30_graph0,30,1.0,1.0,1,1000,8,3000,32000,75.043413,0.0253
n30_graph0,30,1.0,1.0,1,3000,8,3000,48000,75.059935,0.0401
n30_graph0,30,1.0,1.0,1,10000,8,3000,104000,75.020512,0.0900
n30_graph0,30,1.0,1.0,4,100,29,3000,89900,74.886993,0.0678
n30_graph0,30,1.0,1.0,4,300,29,3000,95700,75.033362,0.0728
n30_graph0,30,1.0,1.0,4,1000,29,3000,116000,74.995261,0.0913
n30_graph0,30,1.0,1.0,4,3000,29,3000,174000,75.004177,0.1509
n30_graph0,30,1.0,1.0,4,10000,29,3000,377000,75.004256,0.3269
n30_graph0,30,1.0,1.0,20,100,144,3000,446400,74.973973,0.3605
n30_graph0,30,1.0,1.0,20,300,144,3000,475200,75.001385,0.3631
n30_graph0,30,1.0,1.0,20,1000,144,3000,576000,74.997761,0.4630
n30_graph0,30,1.0,1.0,20,3000,144,3000,864000,75.000440,0.7276
n30_graph0,30,1.0,1.0,20,10000,144,3000,1872000,75.012298,1.6194
n30_graph0,30,1.0,1.3,1,100,5,3000,15500,97.644303,0.0126
n30_graph0,30,1.0,1.3,1,300,5,3000,16500,97.433706,0.0140
n30_graph0,30,1.0,1.3,1,1000,5,3000,20000,97.443716,0.0168
n30_graph0,30,1.0,1.3,1,3000,5,3000,30000,97.498893,0.0256
n30_graph0,30,1.0,1.3,1,10000,5,3000,65000,97.504484,0.0641
n30_graph0,30,1.0,1.3,4,100,17,3000,52700,97.516720,0.0562
n30_graph0,30,1.0,1.3,4,300,17,3000,56100,97.489474,0.0616
n30_graph0,30,1.0,1.3,4,1000,17,3000,68000,97.507709,0.0822
n30_graph0,30,1.0,1.3,4,3000,17,3000,102000,97.514785,0.0900
n30_graph0,30,1.0,1.3,4,10000,17,3000,221000,97.494337,0.1917
n30_graph0,30,1.0,1.3,20,100,83,3000,257300,97.505742,0.1991
n30_graph0,30,1.0,1.3,20,300,83,3000,273900,97.479560,0.2263
n30_graph0,30,1.0,1.3,20,1000,83,3000,332000,97.490580,0.2710
n30_graph0,30,1.0,1.3,20,3000,83,3000,498000,97.499548,0.4071
n30_graph0,30,1.0,1.3,20,10000,83,3000,1079000,97.502198,0.9445
n30_graph0,30,1.0,1.8,1,100,2,3000,6200,134.962345,0.0049
n30_graph0,30,1.0,1.8,1,300,2,3000,6600,135.031501,0.0052
n30_graph0,30,1.0,1.8,1,1000,2,3000,8000,135.002008,0.0066
n30_graph0,30,1.0,1.8,1,3000,2,3000,12000,135.009787,0.0101
n30_graph0,30,1.0,1.8,1,10000,2,3000,26000,134.992740,0.0233
n30_graph0,30,1.0,1.8,4,100,7,3000,21700,135.046634,0.0170
n30_graph0,30,1.0,1.8,4,300,7,3000,23100,134.972980,0.0183
n30_graph0,30,1.0,1.8,4,1000,7,3000,28000,134.998582,0.0220
n30_graph0,30,1.0,1.8,4,3000,7,3000,42000,134.992994,0.0344
n30_graph0,30,1.0,1.8,4,10000,7,3000,91000,134.992612,0.0783
n30_graph0,30,1.0,1.8,20,100,32,3000,99200,135.020370,0.0730
n30_graph0,30,1.0,1.8,20,300,32,3000,105600,134.995198,0.0825
n30_graph0,30,1.0,1.8,20,1000,32,3000,128000,134.999746,0.1070
n30_graph0,30,1.0,1.8,20,3000,32,3000,192000,135.002953,0.1656
n30_graph0,30,1.0,1.8,20,10000,32,3000,416000,135.000360,0.3633
n30_graph0,30,1.0,2.5,1,100,1,3000,3100,187.480575,0.0024
n30_graph0,30,1.0,2.5,1,300,1,3000,3300,187.475755,0.0025
n30_graph0,30,1.0,2.5,1,1000,1,3000,4000,187.501661,0.0031
n30_graph0,30,1.0,2.5,1,3000,1,3000,6000,187.498144,0.0049
n30_graph0,30,1.0,2.5,1,10000,1,3000,13000,187.502201,0.0110
n30_graph0,30,1.0,2.5,4,100,2,3000,6200,187.497945,0.0046
n30_graph0,30,1.0,2.5,4,300,2,3000,6600,187.503647,0.0050
n30_graph0,30,1.0,2.5,4,1000,2,3000,8000,187.507655,0.0063
n30_graph0,30,1.0,2.5,4,3000,2,3000,12000,187.501709,0.0098
n30_graph0,30,1.0,2.5,4,10000,2,3000,26000,187.497565,0.0220
n30_graph0,30,1.0,2.5,20,100,9,3000,27900,187.504107,0.0207
n30_graph0,30,1.0,2.5,20,300,9,3000,29700,187.508244,0.0227
n30_graph0,30,1.0,2.5,20,1000,9,3000,36000,187.500473,0.0280
n30_graph0,30,1.0,2.5,20,3000,9,3000,54000,187.501472,0.0440
n30_graph0,30,1.0,2.5,20,10000,9,3000,117000,187.500382,0.1048
n30_graph0,30,1.0,5.0,1,100,1,3000,3100,375.000053,0.0025
n30_graph0,30,1.0,5.0,1,300,1,3000,3300,375.000151,0.0027
n30_graph0,30,1.0,5.0,1,1000,1,3000,4000,375.000036,0.0035
n30_graph0,30,1.0,5.0,1,3000,1,3000,6000,375.000017,0.0048
n30_graph0,30,1.0,5.0,1,10000,1,3000,13000,375.000025,0.0107
n30_graph0,30,1.0,5.0,4,100,1,3000,3100,374.999984,0.0024
n30_graph0,30,1.0,5.0,4,300,1,3000,3300,374.999988,0.0028
n30_graph0,30,1.0,5.0,4,1000,1,3000,4000,375.000081,0.0034
n30_graph0,30,1.0,5.0,4,3000,1,3000,6000,375.000050,0.0054
n30_graph0,30,1.0,5.0,4,10000,1,3000,13000,375.000002,0.0122
n30_graph0,30,1.0,5.0,20,100,1,3000,3100,375.000229,0.0025
n30_graph0,30,1.0,5.0,20,300,1,3000,3300,374.999877,0.0028
n30_graph0,30,1.0,5.0,20,1000,1,3000,4000,374.999966,0.0035
n30_graph0,30,1.0,5.0,20,3000,1,3000,6000,375.000008,0.0055
n30_graph0,30,1.0,5.0,20,10000,1,3000,13000,374.999997,0.0127
n16_graph2,16,0.0,0.1,1,100,16,3000,49600,11.453606,0.0543
n16_graph2,16,0.0,0.1,1,300,16,3000,52800,11.505367,0.0577
n16_graph2,16,0.0,0.1,1,1000,16,3000,64000,11.325868,0.0724
n16_graph2,16,0.0,0.1,1,3000,16,3000,96000,11.260101,0.1142
n16_graph2,16,0.0,0.1,1,10000,16,3000,208000,11.319453,0.2612
n16_graph2,16,0.0,0.1,4,100,64,3000,198400,10.989494,0.2200
n16_graph2,16,0.0,0.1,4,300,64,3000,211200,11.295788,0.2346
n16_graph2,16,0.0,0.1,4,1000,64,3000,256000,11.263859,0.2927
n16_graph2,16,0.0,0.1,4,3000,64,3000,384000,11.111744,0.4566
n16_graph2,16,0.0,0.1,4,10000,64,3000,832000,11.235912,1.0538
n16_graph2,16,0.0,0.1,20,100,320,3000,992000,11.304181,1.1163
n16_graph2,16,0.0,0.1,20,300,320,3000,1056000,11.083226,1.2228
n16_graph2,16,0.0,0.1,20,1000,320,3000,1280000,11.194165,1.5108
n16_graph2,16,0.0,0.1,20,3000,320,3000,1920000,11.238695,2.3000
n16_graph2,16,0.0,0.1,20,10000,320,3000,4160000,11.213267,5.1260
n16_graph2,16,0.0,0.2,1,100,16,3000,49600,12.242852,0.0546
n16_graph2,16,0.0,0.2,1,300,16,3000,52800,10.621311,0.0573
n16_graph2,16,0.0,0.2,1,1000,16,3000,64000,11.701235,0.0736
n16_graph2,16,0.0,0.2,1,3000,16,3000,96000,11.764328,0.1127
n16_graph2,16,0.0,0.2,1,10000,16,3000,208000,11.564549,0.2606
n16_graph2,16,0.0,0.2,4,100,64,3000,198400,11.203564,0.2143
n16_graph2,16,0.0,0.2,4,300,64,3000,211200,11.866232,0.2317
n16_graph2,16,0.0,0.2,4,1000,64,3000,256000,11.632226,0.2873
n16_graph2,16,0.0,0.2,4,3000,64,3000,384000,11.674732,0.4557
n16_graph2,16,0.0,0.2,4,10000,64,3000,832000,11.524829,1.0666
n16_graph2,16,0.0,0.2,20,100,320,3000,992000,11.566628,1.1336
n16_graph2,16,0.0,0.2,20,300,320,3000,1056000,11.619078,1.2092
n16_graph2,16,0.0,0.2,20,1000,320,3000,1280000,11.724088,1.4983
n16_graph2,16,0.0,0.2,20,3000,320,3000,1920000,11.622132,2.4072
n16_graph2,16,0.0,0.2,20,10000,320,3000,4160000,11.581907,5.3086
n16_graph2,16,0.0,0.3,1,100,16,3000,49600,12.105690,0.0538
n16_graph2,16,0.0,0.3,1,300,16,3000,52800,11.901916,0.0578
n16_graph2,16,0.0,0.3,1,1000,16,3000,64000,12.181361,0.0747
n16_graph2,16,0.0,0.3,1,3000,16,3000,96000,12.640556,0.1315
n16_graph2,16,0.0,0.3,1,10000,16,3000,208000,12.227525,0.2705
n16_graph2,16,0.0,0.3,4,100,64,3000,198400,12.508459,0.2195
n16_graph2,16,0.0,0.3,4,300,64,3000,211200,11.722490,0.2363
n16_graph2,16,0.0,0.3,4,1000,64,3000,256000,11.998184,0.3010
n16_graph2,16,0.0,0.3,4,3000,64,3000,384000,11.967860,0.4700
n16_graph2,16,0.0,0.3,4,10000,64,3000,832000,12.166286,1.0621
n16_graph2,16,0.0,0.3,20,100,320,3000,992000,12.243167,1.1085
n16_graph2,16,0.0,0.3,20,300,320,3000,1056000,12.385408,1.1883
n16_graph2,16,0.0,0.3,20,1000,320,3000,1280000,12.092587,1.4861
n16_graph2,16,0.0,0.3,20,3000,320,3000,1920000,12.257725,2.2584
n16_graph2,16,0.0,0.3,20,10000,320,3000,4160000,12.291619,5.1934
n16_graph2,16,0.0,0.5,1,100,16,3000,49600,15.316803,0.0540
n16_graph2,16,0.0,0.5,1,300,16,3000,52800,15.100355,0.0584
n16_graph2,16,0.0,0.5,1,1000,16,3000,64000,13.777951,0.0727
n16_graph2,16,0.0,0.5,1,3000,16,3000,96000,14.379801,0.1151
n16_graph2,16,0.0,0.5,1,10000,16,3000,208000,14.557534,0.2612
n16_graph2,16,0.0,0.5,4,100,64,3000,198400,13.990560,0.2171
n16_graph2,16,0.0,0.5,4,300,64,3000,211200,14.966517,0.2342
n16_graph2,16,0.0,0.5,4,1000,64,3000,256000,14.576949,0.2937
n16_graph2,16,0.0,0.5,4,3000,64,3000,384000,14.714469,0.4630
n16_graph2,16,0.0,0.5,4,10000,64,3000,832000,14.422533,1.0471
n16_graph2,16,0.0,0.5,20,100,320,3000,992000,14.455937,1.0890
n16_graph2,16,0.0,0.5,20,300,320,3000,1056000,14.734894,1.1688
n16_graph2,16,0.0,0.5,20,1000,320,3000,1280000,14.200360,1.4873
n16_graph2,16,0.0,0.5,20,3000,320,3000,1920000,14.590653,2.3565
n16_graph2,16,0.0,0.5,20,10000,320,3000,4160000,14.314312,5.3086
n16_graph2,16,0.0,0.8,1,100,16,3000,49600,nan,0.0572
n16_graph2,16,0.0,0.8,1,300,16,3000,52800,18.787462,0.0655
n16_graph2,16,0.0,0.8,1,1000,16,3000,64000,20.799604,0.0797
n16_graph2,16,0.0,0.8,1,3000,16,3000,96000,20.090851,0.1191
n16_graph2,16,0.0,0.8,1,10000,16,3000,208000,19.893824,0.2762
n16_graph2,16,0.0,0.8,4,100,64,3000,198400,19.989374,0.2235
n16_graph2,16,0.0,0.8,4,300,64,3000,211200,19.770416,0.2435
n16_graph2,16,0.0,0.8,4,1000,64,3000,256000,20.186339,0.3028
n16_graph2,16,0.0,0.8,4,3000,64,3000,384000,20.154284,0.4731
n16_graph2,16,0.0,0.8,4,10000,64,3000,832000,20.050890,1.0797
n16_graph2,16,0.0,0.8,20,100,320,3000,992000,20.083933,1.1124
n16_graph2,16,0.0,0.8,20,300,320,3000,1056000,20.112576,1.2146
n16_graph2,16,0.0,0.8,20,1000,320,3000,1280000,20.446615,1.5020
n16_graph2,16,0.0,0.8,20,3000,320,3000,1920000,19.937632,2.3849
n16_graph2,16,0.0,0.8,20,10000,320,3000,4160000,20.184916,5.4222
n16_graph2,16,0.0,1.0,1,100,16,3000,49600,25.003317,0.0564
n16_graph2,16,0.0,1.0,1,300,16,3000,52800,25.684924,0.0624
n16_graph2,16,0.0,1.0,1,1000,16,3000,64000,24.616257,0.0810
n16_graph2,16,0.0,1.0,1,3000,16,3000,96000,24.666852,0.1213
n16_graph2,16,0.0,1.0,1,10000,16,3000,208000,24.427630,0.2698
n16_graph2,16,0.0,1.0,4,100,64,3000,198400,25.104598,0.2258
n16_graph2,16,0.0,1.0,4,300,64,3000,211200,24.460354,0.2383
n16_graph2,16,0.0,1.0,4,1000,64,3000,256000,24.362286,0.3122
n16_graph2,16,0.0,1.0,4,3000,64,3000,384000,24.869738,0.4695
n16_graph2,16,0.0,1.0,4,10000,64,3000,832000,24.524477,1.0734
n16_graph2,16,0.0,1.0,20,100,320,3000,992000,24.599044,1.1071
n16_graph2,16,0.0,1.0,20,300,320,3000,1056000,24.910269,1.1951
n16_graph2,16,0.0,1.0,20,1000,320,3000,1280000,24.735079,1.5248
n16_graph2,16,0.0,1.0,20,3000,320,3000,1920000,24.855654,2.3810
n16_graph2,16,0.0,1.0,20,10000,320,3000,4160000,24.829147,5.4375
n16_graph2,16,0.0,1.3,1,100,16,3000,49600,31.052601,0.0576
n16_graph2,16,0.0,1.3,1,300,16,3000,52800,nan,0.0597
n16_graph2,16,0.0,1.3,1,1000,16,3000,64000,33.156021,0.0746
n16_graph2,16,0.0,1.3,1,3000,16,3000,96000,32.030675,0.1175
n16_graph2,16,0.0,1.3,1,10000,16,3000,208000,31.551954,0.2736
n16_graph2,16,0.0,1.3,4,100,64,3000,198400,31.832024,0.2236
n16_graph2,16,0.0,1.3,4,300,64,3000,211200,32.263710,0.2420
n16_graph2,16,0.0,1.3,4,1000,64,3000,256000,32.617748,0.3011
n16_graph2,16,0.0,1.3,4,3000,64,3000,384000,31.715053,0.4803
n16_graph2,16,0.0,1.3,4,10000,64,3000,832000,32.034459,1.0784
n16_graph2,16,0.0,1.3,20,100,320,3000,992000,31.918535,1.1441
n16_graph2,16,0.0,1.3,20,300,320,3000,1056000,32.041794,1.2239
n16_graph2,16,0.0,1.3,20,1000,320,3000,1280000,31.723943,1.5307
n16_graph2,16,0.0,1.3,20,3000,320,3000,1920000,31.879129,2.3830
n16_graph2,16,0.0,1.3,20,10000,320,3000,4160000,31.890870,5.4690
n16_graph2,16,0.0,1.8,1,100,16,3000,49600,44.983063,0.0568
n16_graph2,16,0.0,1.8,1,300,16,3000,52800,44.444341,0.0612
n16_graph2,16,0.0,1.8,1,1000,16,3000,64000,43.226271,0.0766
n16_graph2,16,0.0,1.8,1,3000,16,3000,96000,43.435067,0.1192
n16_graph2,16,0.0,1.8,1,10000,16,3000,208000,43.849281,0.2686
n16_graph2,16,0.0,1.8,4,100,64,3000,198400,42.848822,0.2258
n16_graph2,16,0.0,1.8,4,300,64,3000,211200,43.508015,0.2465
n16_graph2,16,0.0,1.8,4,1000,64,3000,256000,43.930571,0.3034
n16_graph2,16,0.0,1.8,4,3000,64,3000,384000,43.715082,0.4830
n16_graph2,16,0.0,1.8,4,10000,64,3000,832000,43.991331,1.1386
n16_graph2,16,0.0,1.8,20,100,320,3000,992000,42.761350,1.1385
n16_graph2,16,0.0,1.8,20,300,320,3000,1056000,43.869814,1.2754
n16_graph2,16,0.0,1.8,20,1000,320,3000,1280000,43.688639,1.5625
n16_graph2,16,0.0,1.8,20,3000,320,3000,1920000,43.858604,2.4071
n16_graph2,16,0.0,1.8,20,10000,320,3000,4160000,43.835728,5.5360
n16_graph2,16,0.0,2.5,1,100,16,3000,49600,61.378923,0.0581
n16_graph2,16,0.0,2.5,1,300,16,3000,52800,61.916357,0.0620
n16_graph2,16,0.0,2.5,1,1000,16,3000,64000,58.738534,0.0776
n16_graph2,16,0.0,2.5,1,3000,16,3000,96000,60.861615,0.1209
n16_graph2,16,0.0,2.5,1,10000,16,3000,208000,60.635777,0.2688
n16_graph2,16,0.0,2.5,4,100,64,3000,198400,59.233691,0.2249
n16_graph2,16,0.0,2.5,4,300,64,3000,211200,61.421122,0.2417
n16_graph2,16,0.0,2.5,4,1000,64,3000,256000,60.703227,0.3066
n16_graph2,16,0.0,2.5,4,3000,64,3000,384000,60.260015,0.4733
n16_graph2,16,0.0,2.5,4,10000,64,3000,832000,60.210424,1.0770
n16_graph2,16,0.0,2.5,20,100,320,3000,992000,60.883082,1.1124
n16_graph2,16,0.0,2.5,20,300,320,3000,1056000,60.139581,1.1961
n16_graph2,16,0.0,2.5,20,1000,320,3000,1280000,60.958003,1.5015
n16_graph2,16,0.0,2.5,20,3000,320,3000,1920000,60.717137,2.3785
n16_graph2,16,0.0,2.5,20,10000,320,3000,4160000,60.604595,5.4449
n16_graph2,16,0.0,5.0,1,100,16,3000,49600,119.483761,0.0576
n16_graph2,16,0.0,5.0,1,300,16,3000,52800,nan,0.0616
n16_graph2,16,0.0,5.0,1,1000,16,3000,64000,120.264018,0.0768
n16_graph2,16,0.0,5.0,1,3000,16,3000,96000,120.756643,0.1214
n16_graph2,16,0.0,5.0,1,10000,16,3000,208000,120.909483,0.2704
n16_graph2,16,0.0,5.0,4,100,64,3000,198400,nan,0.2267
n16_graph2,16,0.0,5.0,4,300,64,3000,211200,120.848242,0.2427
n16_graph2,16,0.0,5.0,4,1000,64,3000,256000,121.151406,0.3038
