graph_id,n,h,beta,init,dynamics,step,log_z_mcmc
n16_graph0,16,0.0,0.2,uniform,metropolis,9,10.679243
n16_graph0,16,0.0,0.3,uniform,metropolis,9,11.123688
n16_graph0,16,0.0,0.5,uniform,metropolis,9,12.101466
n16_graph0,16,0.0,0.8,uniform,metropolis,9,13.601466
n16_graph0,16,0.0,1.0,uniform,metropolis,9,15.001466
n16_graph0,16,0.0,1.3,uniform,metropolis,9,17.201465
n16_graph0,16,0.0,1.8,uniform,metropolis,9,20.645907
n16_graph0,16,0.0,2.5,uniform,metropolis,9,24.768127
n16_graph0,16,0.0,5.0,uniform,metropolis,9,38.379227
n16_graph0,16,0.0,0.1,uniform,metropolis,10,10.800355
n16_graph0,16,0.0,0.2,uniform,metropolis,10,10.650355
n16_graph0,16,0.0,0.3,uniform,metropolis,10,11.080355
n16_graph0,16,0.0,0.5,uniform,metropolis,10,12.120355
n16_graph0,16,0.0,0.8,uniform,metropolis,10,13.770355
n16_graph0,16,0.0,1.0,uniform,metropolis,10,15.290355
n16_graph0,16,0.0,1.3,uniform,metropolis,10,17.660355
n16_graph0,16,0.0,1.8,uniform,metropolis,10,21.410355
n16_graph0,16,0.0,2.5,uniform,metropolis,10,26.030355
n16_graph0,16,0.0,5.0,uniform,metropolis,10,41.530355
n16_graph0,16,0.0,0.1,uniform,metropolis,11,10.790355
n16_graph0,16,0.0,0.2,uniform,metropolis,11,10.617627
n16_graph0,16,0.0,0.3,uniform,metropolis,11,11.044900
n16_graph0,16,0.0,0.5,uniform,metropolis,11,12.135809
n16_graph0,16,0.0,0.8,uniform,metropolis,11,13.908536
n16_graph0,16,0.0,1.0,uniform,metropolis,11,15.526718
n16_graph0,16,0.0,1.3,uniform,metropolis,11,18.035810
n16_graph0,16,0.0,1.8,uniform,metropolis,11,22.035810
n16_graph0,16,0.0,2.5,uniform,metropolis,11,27.063080
n16_graph0,16,0.0,5.0,uniform,metropolis,11,44.108530
n16_graph0,16,0.0,0.1,uniform,metropolis,12,10.790355
n16_graph0,16,0.0,0.2,uniform,metropolis,12,10.615355
n16_graph0,16,0.0,0.3,uniform,metropolis,12,11.040355
n16_graph0,16,0.0,0.5,uniform,metropolis,12,12.157022
n16_graph0,16,0.0,0.8,uniform,metropolis,12,14.032022
n16_graph0,16,0.0,1.0,uniform,metropolis,12,15.732022
n16_graph0,16,0.0,1.3,uniform,metropolis,12,18.357022
n16_graph0,16,0.0,1.8,uniform,metropolis,12,22.565354
n16_graph0,16,0.0,2.5,uniform,metropolis,12,27.932020
n16_graph0,16,0.0,5.0,uniform,metropolis,12,46.265345
n16_graph0,16,0.0,0.1,uniform,metropolis,13,10.782662
n16_graph0,16,0.0,0.2,uniform,metropolis,13,10.598047
n16_graph0,16,0.0,0.3,uniform,metropolis,13,11.013431
n16_graph0,16,0.0,0.5,uniform,metropolis,13,12.136508
n16_graph0,16,0.0,0.8,uniform,metropolis,13,14.074970
n16_graph0,16,0.0,1.0,uniform,metropolis,13,15.813431
n16_graph0,16,0.0,1.3,uniform,metropolis,13,18.536507
n16_graph0,16,0.0,1.8,uniform,metropolis,13,22.959585
n16_graph0,16,0.0,2.5,uniform,metropolis,13,28.613432
n16_graph0,16,0.0,5.0,uniform,metropolis,13,48.036507
n16_graph0,16,0.0,0.1,uniform,metropolis,15,10.763688
n16_graph0,16,0.0,0.2,uniform,metropolis,15,10.550355
n16_graph0,16,0.0,0.3,uniform,metropolis,15,10.957022
n16_graph0,16,0.0,0.5,uniform,metropolis,15,12.077022
n16_graph0,16,0.0,0.8,uniform,metropolis,15,14.077022
n16_graph0,16,0.0,1.0,uniform,metropolis,15,15.890352
n16_graph0,16,0.0,1.3,uniform,metropolis,15,18.770347
n16_graph0,16,0.0,1.8,uniform,metropolis,15,23.537015
n16_graph0,16,0.0,2.5,uniform,metropolis,15,29.650349
n16_graph0,16,0.0,5.0,uniform,metropolis,15,50.817024
n16_graph0,16,0.0,0.1,uniform,metropolis,17,10.784472
n16_graph0,16,0.0,0.2,uniform,metropolis,17,10.584472
n16_graph0,16,0.0,0.3,uniform,metropolis,17,10.978590
n16_graph0,16,0.0,0.5,uniform,metropolis,17,12.084473
n16_graph0,16,0.0,0.8,uniform,metropolis,17,14.113885
n16_graph0,16,0.0,1.0,uniform,metropolis,17,15.972704
n16_graph0,16,0.0,1.3,uniform,metropolis,17,18.972698
n16_graph0,16,0.0,1.8,uniform,metropolis,17,24.002113
n16_graph0,16,0.0,2.5,uniform,metropolis,17,30.466823
n16_graph0,16,0.0,5.0,uniform,metropolis,17,52.966823
n16_graph0,16,0.0,0.1,uniform,metropolis,19,10.832460
n16_graph0,16,0.0,0.2,uniform,metropolis,19,10.674566
n16_graph0,16,0.0,0.3,uniform,metropolis,19,11.058776
n16_graph0,16,0.0,0.5,uniform,metropolis,19,12.185092
n16_graph0,16,0.0,0.8,uniform,metropolis,19,14.285092
n16_graph0,16,0.0,1.0,uniform,metropolis,19,16.200877
n16_graph0,16,0.0,1.3,uniform,metropolis,19,19.358767
n16_graph0,16,0.0,1.8,uniform,metropolis,19,24.648242
n16_graph0,16,0.0,2.5,uniform,metropolis,19,31.390345
n16_graph0,16,0.0,5.0,uniform,metropolis,19,54.943032
n16_graph0,16,0.0,0.1,uniform,metropolis,21,10.852260
n16_graph0,16,0.0,0.2,uniform,metropolis,21,10.699879
n16_graph0,16,0.0,0.3,uniform,metropolis,21,11.066546
n16_graph0,16,0.0,0.5,uniform,metropolis,21,12.190356
n16_graph0,16,0.0,0.8,uniform,metropolis,21,14.333214
n16_graph0,16,0.0,1.0,uniform,metropolis,21,16.304641
n16_graph0,16,0.0,1.3,uniform,metropolis,21,19.590346
n16_graph0,16,0.0,1.8,uniform,metropolis,21,25.114146
n16_graph0,16,0.0,2.5,uniform,metropolis,21,32.114146
n16_graph0,16,0.0,5.0,uniform,metropolis,21,56.518896
n16_graph0,16,0.0,0.1,uniform,metropolis,23,10.859920
n16_graph0,16,0.0,0.2,uniform,metropolis,23,10.703398
n16_graph0,16,0.0,0.3,uniform,metropolis,23,11.038180
n16_graph0,16,0.0,0.5,uniform,metropolis,23,12.133832
n16_graph0,16,0.0,0.8,uniform,metropolis,23,14.377310
n16_graph0,16,0.0,1.0,uniform,metropolis,23,16.429479
n16_graph0,16,0.0,1.3,uniform,metropolis,23,19.820769
n16_graph0,16,0.0,1.8,uniform,metropolis,23,25.559894
n16_graph0,16,0.0,2.5,uniform,metropolis,23,32.803382
n16_graph0,16,0.0,5.0,uniform,metropolis,23,57.912107
n16_graph0,16,0.0,0.1,uniform,metropolis,26,10.848047
n16_graph0,16,0.0,0.2,uniform,metropolis,26,10.682663
n16_graph0,16,0.0,0.3,uniform,metropolis,26,11.001893
n16_graph0,16,0.0,0.5,uniform,metropolis,26,12.078816
n16_graph0,16,0.0,0.8,uniform,metropolis,26,14.467278
n16_graph0,16,0.0,1.0,uniform,metropolis,26,16.628818
n16_graph0,16,0.0,1.3,uniform,metropolis,26,20.159593
n16_graph0,16,0.0,1.8,uniform,metropolis,26,26.198068
n16_graph0,16,0.0,2.5,uniform,metropolis,26,33.925001
n16_graph0,16,0.0,5.0,uniform,metropolis,26,60.655813
n16_graph0,16,0.0,0.1,uniform,metropolis,29,10.862769
n16_graph0,16,0.0,0.2,uniform,metropolis,29,10.717941
n16_graph0,16,0.0,0.3,uniform,metropolis,29,11.024838
n16_graph0,16,0.0,0.5,uniform,metropolis,29,12.052424
n16_graph0,16,0.0,0.8,uniform,metropolis,29,14.514494
n16_graph0,16,0.0,1.0,uniform,metropolis,29,16.755874
n16_graph0,16,0.0,1.3,uniform,metropolis,29,20.407594
n16_graph0,16,0.0,1.8,uniform,metropolis,29,26.752419
n16_graph0,16,0.0,2.5,uniform,metropolis,29,34.983474
n16_graph0,16,0.0,5.0,uniform,metropolis,29,63.345599
n16_graph0,16,0.0,0.1,uniform,metropolis,32,10.871605
n16_graph0,16,0.0,0.2,uniform,metropolis,32,10.737230
n16_graph0,16,0.0,0.3,uniform,metropolis,32,11.055980
n16_graph0,16,0.0,0.5,uniform,metropolis,32,12.099730
n16_graph0,16,0.0,0.8,uniform,metropolis,32,14.630980
n16_graph0,16,0.0,1.0,uniform,metropolis,32,16.962230
n16_graph0,16,0.0,1.3,uniform,metropolis,32,20.749730
n16_graph0,16,0.0,1.8,uniform,metropolis,32,27.343480
n16_graph0,16,0.0,2.5,uniform,metropolis,32,36.049730
n16_graph0,16,0.0,5.0,uniform,metropolis,32,65.971605
n16_graph0,16,0.0,0.1,uniform,metropolis,36,10.895910
n16_graph0,16,0.0,0.2,uniform,metropolis,36,10.779244
n16_graph0,16,0.0,0.3,uniform,metropolis,36,11.109800
n16_graph0,16,0.0,0.5,uniform,metropolis,36,12.187578
n16_graph0,16,0.0,0.8,uniform,metropolis,36,14.795916
n16_graph0,16,0.0,1.0,uniform,metropolis,36,17.223696
n16_graph0,16,0.0,1.3,uniform,metropolis,36,21.257031
n16_graph0,16,0.0,1.8,uniform,metropolis,36,28.284806
n16_graph0,16,0.0,2.5,uniform,metropolis,36,37.657001
n16_graph0,16,0.0,5.0,uniform,metropolis,36,69.809751
n16_graph0,16,0.0,0.1,uniform,metropolis,40,10.912855
n16_graph0,16,0.0,0.2,uniform,metropolis,40,10.797855
n16_graph0,16,0.0,0.3,uniform,metropolis,40,11.097855
n16_graph0,16,0.0,0.5,uniform,metropolis,40,12.167855
n16_graph0,16,0.0,0.8,uniform,metropolis,40,14.830355
n16_graph0,16,0.0,1.0,uniform,metropolis,40,17.300355
n16_graph0,16,0.0,1.3,uniform,metropolis,40,21.522855
n16_graph0,16,0.0,1.8,uniform,metropolis,40,28.897855
n16_graph0,16,0.0,2.5,uniform,metropolis,40,38.802855
n16_graph0,16,0.0,5.0,uniform,metropolis,40,72.740355
n16_graph0,16,0.0,0.1,uniform,metropolis,44,10.928991
n16_graph0,16,0.0,0.2,uniform,metropolis,44,10.826719
n16_graph0,16,0.0,0.3,uniform,metropolis,44,11.108537
n16_graph0,16,0.0,0.5,uniform,metropolis,44,12.222174
n16_graph0,16,0.0,0.8,uniform,metropolis,44,15.017622
n16_graph0,16,0.0,1.0,uniform,metropolis,44,17.531252
n16_graph0,16,0.0,1.3,uniform,metropolis,44,21.915347
n16_graph0,16,0.0,1.8,uniform,metropolis,44,29.608547
n16_graph0,16,0.0,2.5,uniform,metropolis,44,39.997177
n16_graph0,16,0.0,5.0,uniform,metropolis,44,75.394802
n16_graph0,16,0.0,0.1,uniform,metropolis,50,10.952355
n16_graph0,16,0.0,0.2,uniform,metropolis,50,10.886355
n16_graph0,16,0.0,0.3,uniform,metropolis,50,11.146355
n16_graph0,16,0.0,0.5,uniform,metropolis,50,12.234355
n16_graph0,16,0.0,0.8,uniform,metropolis,50,15.090355
n16_graph0,16,0.0,1.0,uniform,metropolis,50,17.634355
n16_graph0,16,0.0,1.3,uniform,metropolis,50,22.212355
n16_graph0,16,0.0,1.8,uniform,metropolis,50,30.422355
n16_graph0,16,0.0,2.5,uniform,metropolis,50,41.580355
n16_graph0,16,0.0,5.0,uniform,metropolis,50,78.730355
n16_graph0,16,0.0,0.1,uniform,metropolis,55,10.988537
n16_graph0,16,0.0,0.2,uniform,metropolis,55,10.953991
n16_graph0,16,0.0,0.3,uniform,metropolis,55,11.206718
n16_graph0,16,0.0,0.5,uniform,metropolis,55,12.330354
n16_graph0,16,0.0,0.8,uniform,metropolis,55,15.221270
n16_graph0,16,0.0,1.0,uniform,metropolis,55,17.770370
n16_graph0,16,0.0,1.3,uniform,metropolis,55,22.477655
n16_graph0,16,0.0,1.8,uniform,metropolis,55,31.032205
n16_graph0,16,0.0,2.5,uniform,metropolis,55,42.703095
n16_graph0,16,0.0,5.0,uniform,metropolis,55,81.021220
n16_graph0,16,0.0,0.1,uniform,metropolis,62,10.985516
n16_graph0,16,0.0,0.2,uniform,metropolis,62,10.971000
n16_graph0,16,0.0,0.3,uniform,metropolis,62,11.214549
n16_graph0,16,0.0,0.5,uniform,metropolis,62,12.291969
n16_graph0,16,0.0,0.8,uniform,metropolis,62,15.190356
n16_graph0,16,0.0,1.0,uniform,metropolis,62,17.751646
n16_graph0,16,0.0,1.3,uniform,metropolis,62,22.604866
n16_graph0,16,0.0,1.8,uniform,metropolis,62,31.548416
n16_graph0,16,0.0,2.5,uniform,metropolis,62,43.798416
n16_graph0,16,0.0,5.0,uniform,metropolis,62,83.435416
n16_graph0,16,0.0,0.1,uniform,metropolis,69,11.020790
n16_graph0,16,0.0,0.2,uniform,metropolis,69,11.051225
n16_graph0,16,0.0,0.3,uniform,metropolis,69,11.299051
n16_graph0,16,0.0,0.5,uniform,metropolis,69,12.409196
n16_graph0,16,0.0,0.8,uniform,metropolis,69,15.404850
n16_graph0,16,0.0,1.0,uniform,metropolis,69,18.007750
n16_graph0,16,0.0,1.3,uniform,metropolis,69,22.977310
n16_graph0,16,0.0,1.8,uniform,metropolis,69,32.230935
n16_graph0,16,0.0,2.5,uniform,metropolis,69,44.942550
n16_graph0,16,0.0,5.0,uniform,metropolis,69,85.630925
n16_graph0,16,0.0,0.1,uniform,metropolis,76,11.053513
n16_graph0,16,0.0,0.2,uniform,metropolis,76,11.111408
n16_graph0,16,0.0,0.3,uniform,metropolis,76,11.378513
n16_graph0,16,0.0,0.5,uniform,metropolis,76,12.591671
n16_graph0,16,0.0,0.8,uniform,metropolis,76,15.721933
n16_graph0,16,0.0,1.0,uniform,metropolis,76,18.366673
n16_graph0,16,0.0,1.3,uniform,metropolis,76,23.415358
n16_graph0,16,0.0,1.8,uniform,metropolis,76,32.921933
n16_graph0,16,0.0,2.5,uniform,metropolis,76,46.010113
n16_graph0,16,0.0,5.0,uniform,metropolis,76,87.556238
n16_graph0,16,0.0,0.1,uniform,metropolis,85,11.083296
n16_graph0,16,0.0,0.2,uniform,metropolis,85,11.155061
n16_graph0,16,0.0,0.3,uniform,metropolis,85,11.438590
n16_graph0,16,0.0,0.5,uniform,metropolis,85,12.768002
n16_graph0,16,0.0,0.8,uniform,metropolis,85,16.036232
n16_graph0,16,0.0,1.0,uniform,metropolis,85,18.713872
n16_graph0,16,0.0,1.3,uniform,metropolis,85,23.824462
n16_graph0,16,0.0,1.8,uniform,metropolis,85,33.595062
n16_graph0,16,0.0,2.5,uniform,metropolis,85,47.076222
n16_graph0,16,0.0,5.0,uniform,metropolis,85,89.517347
n16_graph0,16,0.0,0.1,uniform,metropolis,95,11.100881
n16_graph0,16,0.0,0.2,uniform,metropolis,95,11.187197
n16_graph0,16,0.0,0.3,uniform,metropolis,95,11.498776
n16_graph0,16,0.0,0.5,uniform,metropolis,95,12.955618
n16_graph0,16,0.0,0.8,uniform,metropolis,95,16.400882
n16_graph0,16,0.0,1.0,uniform,metropolis,95,19.118782
n16_graph0,16,0.0,1.3,uniform,metropolis,95,24.275632
n16_graph0,16,0.0,1.8,uniform,metropolis,95,34.280907
n16_graph0,16,0.0,2.5,uniform,metropolis,95,48.111437
n16_graph0,16,0.0,5.0,uniform,metropolis,95,91.348187
n16_graph0,16,0.0,0.1,uniform,metropolis,106,11.114883
n16_graph0,16,0.0,0.2,uniform,metropolis,106,11.184694
n16_graph0,16,0.0,0.3,uniform,metropolis,106,11.514883
n16_graph0,16,0.0,0.5,uniform,metropolis,106,13.150734
n16_graph0,16,0.0,0.8,uniform,metropolis,106,16.818669
n16_graph0,16,0.0,1.0,uniform,metropolis,106,19.628109
n16_graph0,16,0.0,1.3,uniform,metropolis,106,24.878109
n16_graph0,16,0.0,1.8,uniform,metropolis,106,35.090359
n16_graph0,16,0.0,2.5,uniform,metropolis,106,49.229029
n16_graph0,16,0.0,5.0,uniform,metropolis,106,93.167779
n16_graph0,16,0.0,0.1,uniform,metropolis,118,11.139507
n16_graph0,16,0.0,0.2,uniform,metropolis,118,11.234423
n16_graph0,16,0.0,0.3,uniform,metropolis,118,11.572558
n16_graph0,16,0.0,0.5,uniform,metropolis,118,13.358994
n16_graph0,16,0.0,0.8,uniform,metropolis,118,17.386104
n16_graph0,16,0.0,1.0,uniform,metropolis,118,20.336954
n16_graph0,16,0.0,1.3,uniform,metropolis,118,25.693739
n16_graph0,16,0.0,1.8,uniform,metropolis,118,36.087814
n16_graph0,16,0.0,2.5,uniform,metropolis,118,50.497139
n16_graph0,16,0.0,5.0,uniform,metropolis,118,95.052139
n16_graph0,16,0.0,0.1,uniform,metropolis,131,11.164401
n16_graph0,16,0.0,0.2,uniform,metropolis,131,11.293409
n16_graph0,16,0.0,0.3,uniform,metropolis,131,11.610203
n16_graph0,16,0.0,0.5,uniform,metropolis,131,13.390357
n16_graph0,16,0.0,0.8,uniform,metropolis,131,17.636167
n16_graph0,16,0.0,1.0,uniform,metropolis,131,20.710977
n16_graph0,16,0.0,1.3,uniform,metropolis,131,26.161347
n16_graph0,16,0.0,1.8,uniform,metropolis,131,36.714772
n16_graph0,16,0.0,2.5,uniform,metropolis,131,51.361327
n16_graph0,16,0.0,5.0,uniform,metropolis,131,96.456702
n16_graph0,16,0.0,0.1,uniform,metropolis,146,11.169122
n16_graph0,16,0.0,0.2,uniform,metropolis,146,11.328026
n16_graph0,16,0.0,0.3,uniform,metropolis,146,11.656793
n16_graph0,16,0.0,0.5,uniform,metropolis,146,13.377343
n16_graph0,16,0.0,0.8,uniform,metropolis,146,17.700628
n16_graph0,16,0.0,1.0,uniform,metropolis,146,20.912948
n16_graph0,16,0.0,1.3,uniform,metropolis,146,26.483483
n16_graph0,16,0.0,1.8,uniform,metropolis,146,37.185533
n16_graph0,16,0.0,2.5,uniform,metropolis,146,52.053358
n16_graph0,16,0.0,5.0,uniform,metropolis,146,97.652733
n16_graph0,16,0.0,0.1,uniform,metropolis,163,11.164588
n16_graph0,16,0.0,0.2,uniform,metropolis,163,11.349250
n16_graph0,16,0.0,0.3,uniform,metropolis,163,11.714281
n16_graph0,16,0.0,0.5,uniform,metropolis,163,13.352313
n16_graph0,16,0.0,0.8,uniform,metropolis,163,17.649858
n16_graph0,16,0.0,1.0,uniform,metropolis,163,20.976238
n16_graph0,16,0.0,1.3,uniform,metropolis,163,26.639428
n16_graph0,16,0.0,1.8,uniform,metropolis,163,37.476853
n16_graph0,16,0.0,2.5,uniform,metropolis,163,52.546173
n16_graph0,16,0.0,5.0,uniform,metropolis,163,98.604423
n16_graph0,16,0.0,0.1,uniform,metropolis,182,11.154640
n16_graph0,16,0.0,0.2,uniform,metropolis,182,11.343102
n16_graph0,16,0.0,0.3,uniform,metropolis,182,11.709585
n16_graph0,16,0.0,0.5,uniform,metropolis,182,13.264530
n16_graph0,16,0.0,0.8,uniform,metropolis,182,17.578260
n16_graph0,16,0.0,1.0,uniform,metropolis,182,20.981550
n16_graph0,16,0.0,1.3,uniform,metropolis,182,26.689785
n16_graph0,16,0.0,1.8,uniform,metropolis,182,37.648560
n16_graph0,16,0.0,2.5,uniform,metropolis,182,52.898550
n16_graph0,16,0.0,5.0,uniform,metropolis,182,99.368300
n16_graph0,16,0.0,0.1,uniform,metropolis,203,11.178039
n16_graph0,16,0.0,0.2,uniform,metropolis,203,11.401192
n16_graph0,16,0.0,0.3,uniform,metropolis,203,11.770157
n16_graph0,16,0.0,0.5,uniform,metropolis,203,13.335672
n16_graph0,16,0.0,0.8,uniform,metropolis,203,17.783952
n16_graph0,16,0.0,1.0,uniform,metropolis,203,21.314002
n16_graph0,16,0.0,1.3,uniform,metropolis,203,27.149962
n16_graph0,16,0.0,1.8,uniform,metropolis,203,38.216462
n16_graph0,16,0.0,2.5,uniform,metropolis,203,53.626787
n16_graph0,16,0.0,5.0,uniform,metropolis,203,100.461787
n16_graph0,16,0.0,0.1,uniform,metropolis,226,11.177965
n16_graph0,16,0.0,0.2,uniform,metropolis,226,11.393452
n16_graph0,16,0.0,0.3,uniform,metropolis,226,11.764691
n16_graph0,16,0.0,0.5,uniform,metropolis,226,13.477077
n16_graph0,16,0.0,0.8,uniform,metropolis,226,18.197427
n16_graph0,16,0.0,1.0,uniform,metropolis,226,21.856717
n16_graph0,16,0.0,1.3,uniform,metropolis,226,27.831487
n16_graph0,16,0.0,1.8,uniform,metropolis,226,38.992987
n16_graph0,16,0.0,2.5,uniform,metropolis,226,54.544747
n16_graph0,16,0.0,5.0,uniform,metropolis,226,101.701747
n16_graph0,16,0.0,0.1,uniform,metropolis,252,11.192736
n16_graph0,16,0.0,0.2,uniform,metropolis,252,11.439958
n16_graph0,16,0.0,0.3,uniform,metropolis,252,11.868927
n16_graph0,16,0.0,0.5,uniform,metropolis,252,13.748291
n16_graph0,16,0.0,0.8,uniform,metropolis,252,18.670901
n16_graph0,16,0.0,1.0,uniform,metropolis,252,22.447881
n16_graph0,16,0.0,1.3,uniform,metropolis,252,28.549071
n16_graph0,16,0.0,1.8,uniform,metropolis,252,39.797096
n16_graph0,16,0.0,2.5,uniform,metropolis,252,55.477656
n16_graph0,16,0.0,5.0,uniform,metropolis,252,102.928031
n16_graph0,16,0.0,0.1,uniform,metropolis,281,11.204945
n16_graph0,16,0.0,0.2,uniform,metropolis,281,11.464020
n16_graph0,16,0.0,0.3,uniform,metropolis,281,11.901742
n16_graph0,16,0.0,0.5,uniform,metropolis,281,13.808499
n16_graph0,16,0.0,0.8,uniform,metropolis,281,18.811344
n16_graph0,16,0.0,1.0,uniform,metropolis,281,22.693914
n16_graph0,16,0.0,1.3,uniform,metropolis,281,28.908504
n16_graph0,16,0.0,1.8,uniform,metropolis,281,40.234104
n16_graph0,16,0.0,2.5,uniform,metropolis,281,56.030164
n16_graph0,16,0.0,5.0,uniform,metropolis,281,103.743664
n16_graph0,16,0.0,0.1,uniform,metropolis,313,11.192911
n16_graph0,16,0.0,0.2,uniform,metropolis,313,11.467991
n16_graph0,16,0.0,0.3,uniform,metropolis,313,11.928055
n16_graph0,16,0.0,0.5,uniform,metropolis,313,13.862875
n16_graph0,16,0.0,0.8,uniform,metropolis,313,18.983950
n16_graph0,16,0.0,1.0,uniform,metropolis,313,22.960300
n16_graph0,16,0.0,1.3,uniform,metropolis,313,29.275630
n16_graph0,16,0.0,1.8,uniform,metropolis,313,40.670205
n16_graph0,16,0.0,2.5,uniform,metropolis,313,56.568920
n16_graph0,16,0.0,5.0,uniform,metropolis,313,104.516170
n16_graph0,16,0.0,0.1,uniform,metropolis,348,11.188918
n16_graph0,16,0.0,0.2,uniform,metropolis,348,11.488343
n16_graph0,16,0.0,0.3,uniform,metropolis,348,11.959320
n16_graph0,16,0.0,0.5,uniform,metropolis,348,13.944950
n16_graph0,16,0.0,0.8,uniform,metropolis,348,19.246670
n16_graph0,16,0.0,1.0,uniform,metropolis,348,23.305860
n16_graph0,16,0.0,1.3,uniform,metropolis,348,29.710170
n16_graph0,16,0.0,1.8,uniform,metropolis,348,41.165645
n16_graph0,16,0.0,2.5,uniform,metropolis,348,57.155010
n16_graph0,16,0.0,5.0,uniform,metropolis,348,105.308760
n16_graph0,16,0.0,0.1,uniform,metropolis,388,11.181592
n16_graph0,16,0.0,0.2,uniform,metropolis,388,11.448860
n16_graph0,16,0.0,0.3,uniform,metropolis,388,11.887004
n16_graph0,16,0.0,0.5,uniform,metropolis,388,13.870511
n16_graph0,16,0.0,0.8,uniform,metropolis,388,19.227221
n16_graph0,16,0.0,1.0,uniform,metropolis,388,23.338051
n16_graph0,16,0.0,1.3,uniform,metropolis,388,29.801191
n16_graph0,16,0.0,1.8,uniform,metropolis,388,41.312791
n16_graph0,16,0.0,2.5,uniform,metropolis,388,57.385736
n16_graph0,16,0.0,5.0,uniform,metropolis,388,105.729736
n16_graph0,16,0.0,0.1,uniform,metropolis,433,11.183426
n16_graph0,16,0.0,0.2,uniform,metropolis,433,11.453865
n16_graph0,16,0.0,0.3,uniform,metropolis,433,11.899823
n16_graph0,16,0.0,0.5,uniform,metropolis,433,13.935855
n16_graph0,16,0.0,0.8,uniform,metropolis,433,19.330320
n16_graph0,16,0.0,1.0,uniform,metropolis,433,23.468430
n16_graph0,16,0.0,1.3,uniform,metropolis,433,30.008160
n16_graph0,16,0.0,1.8,uniform,metropolis,433,41.570510
n16_graph0,16,0.0,2.5,uniform,metropolis,433,57.718985
n16_graph0,16,0.0,5.0,uniform,metropolis,433,106.235110
n16_graph0,16,0.0,0.1,uniform,metropolis,482,11.193467
n16_graph0,16,0.0,0.2,uniform,metropolis,482,11.465043
n16_graph0,16,0.0,0.3,uniform,metropolis,482,11.911516
n16_graph0,16,0.0,0.5,uniform,metropolis,482,14.056743
n16_graph0,16,0.0,0.8,uniform,metropolis,482,19.614213
n16_graph0,16,0.0,1.0,uniform,metropolis,482,23.807163
n16_graph0,16,0.0,1.3,uniform,metropolis,482,30.382263
n16_graph0,16,0.0,1.8,uniform,metropolis,482,41.936188
n16_graph0,16,0.0,2.5,uniform,metropolis,482,58.150918
n16_graph0,16,0.0,5.0,uniform,metropolis,482,106.817918
n16_graph0,16,0.0,0.1,uniform,metropolis,538,11.194444
n16_graph0,16,0.0,0.2,uniform,metropolis,538,11.465076
n16_graph0,16,0.0,0.3,uniform,metropolis,538,11.954481
n16_graph0,16,0.0,0.5,uniform,metropolis,538,14.208756
n16_graph0,16,0.0,0.8,uniform,metropolis,538,19.724736
n16_graph0,16,0.0,1.0,uniform,metropolis,538,23.904286
n16_graph0,16,0.0,1.3,uniform,metropolis,538,30.544441
n16_graph0,16,0.0,1.8,uniform,metropolis,538,42.144816
